frame_idx,time_s,balisee_id,x_center,y_center,width,height,bbox_area_px,mask_area_sam_px
4597,153.38672,Balisee_3,2715.79,1215.6,25.05,22.12,554.14,552
4597,153.38672,Balisee_5,1186.77,1001.91,29.25,22.67,663.23,580
4597,153.38672,Balisee_4,1663.12,1621.61,17.62,15.23,268.27,373
4597,153.38672,Balisee_1,1232.13,1253.42,13.8,19.47,268.66,311
4598,153.42009,Balisee_3,2715.69,1216.08,24.95,21.7,541.44,548
4598,153.42009,Balisee_5,1186.81,1002.05,28.95,22.7,657.06,572
4598,153.42009,Balisee_4,1663.0,1621.88,17.47,15.37,268.61,379
4598,153.42009,Balisee_1,1232.03,1253.68,13.63,19.52,266.08,320
4598,153.42009,Balisee_2,1125.11,1595.71,20.48,15.37,314.86,388
4599,153.45345,Balisee_3,2715.72,1216.63,24.82,21.82,541.47,538
4599,153.45345,Balisee_5,1186.95,1002.08,28.86,22.68,654.49,588
4599,153.45345,Balisee_4,1663.07,1622.19,17.34,15.39,266.75,368
4599,153.45345,Balisee_1,1232.55,1253.74,14.01,19.78,277.01,336
4599,153.45345,Balisee_2,1125.19,1595.81,20.36,15.43,314.1,380
4600,153.48682,Balisee_3,2715.73,1217.12,24.69,22.21,548.33,533
4600,153.48682,Balisee_5,1186.77,1002.17,28.43,22.8,648.06,579
4600,153.48682,Balisee_4,1663.12,1622.47,17.56,15.72,276.02,373
4600,153.48682,Balisee_2,1125.03,1595.84,20.27,15.31,310.27,390
4600,153.48682,Balisee_1,1232.69,1253.91,13.93,19.74,274.95,338
4601,153.52019,Balisee_5,1186.89,1002.18,28.46,23.17,659.49,599
4601,153.52019,Balisee_3,2715.62,1217.62,24.38,22.31,544.03,544
4601,153.52019,Balisee_4,1663.0,1622.89,17.77,15.53,275.97,354
4601,153.52019,Balisee_1,1232.72,1254.35,13.96,19.47,271.71,343
4601,153.52019,Balisee_2,1124.91,1595.64,20.25,15.28,309.33,392
4602,153.55355,Balisee_5,1187.05,1002.34,28.17,22.93,646.15,597
4602,153.55355,Balisee_3,2715.5,1217.81,24.24,22.35,541.89,549
4602,153.55355,Balisee_4,1662.85,1623.3,17.67,15.55,274.73,347
4602,153.55355,Balisee_1,1232.81,1254.66,13.94,19.43,270.92,341
4603,153.58692,Balisee_5,1187.05,1002.35,27.96,23.19,648.17,602
4603,153.58692,Balisee_3,2715.59,1217.97,24.29,22.13,537.64,549
4603,153.58692,Balisee_4,1662.83,1623.47,17.82,15.3,272.63,344
4603,153.58692,Balisee_2,1124.84,1595.31,19.97,15.12,301.92,386
4603,153.58692,Balisee_1,1232.74,1254.95,14.09,19.66,276.95,353
4604,153.62029,Balisee_5,1187.16,1002.8,27.9,23.23,648.18,610
4604,153.62029,Balisee_4,1662.47,1624.09,17.47,15.22,265.99,337
4604,153.62029,Balisee_3,2715.47,1218.12,23.95,22.31,534.27,548
4604,153.62029,Balisee_2,1124.66,1595.22,19.99,15.04,300.57,388
4604,153.62029,Balisee_1,1232.86,1255.13,14.1,19.81,279.37,360
4605,153.65365,Balisee_5,1187.14,1003.14,27.68,23.12,640.01,605
4605,153.65365,Balisee_3,2715.04,1218.2,24.13,22.15,534.41,563
4605,153.65365,Balisee_4,1662.16,1624.37,17.56,15.26,268.06,321
4605,153.65365,Balisee_2,1124.23,1595.04,20.13,14.94,300.72,383
4605,153.65365,Balisee_1,1232.68,1255.52,13.96,19.87,277.26,360
4606,153.68702,Balisee_5,1187.21,1003.51,27.66,22.9,633.4,598
4606,153.68702,Balisee_4,1661.92,1624.72,17.54,15.58,273.24,324
4606,153.68702,Balisee_3,2715.02,1218.28,24.54,22.03,540.58,569
4606,153.68702,Balisee_2,1123.94,1595.02,20.07,14.78,296.68,376
4606,153.68702,Balisee_1,1232.81,1255.94,14.04,19.61,275.17,368
4607,153.72039,Balisee_5,1187.27,1003.78,27.65,22.56,623.73,572
4607,153.72039,Balisee_4,1661.78,1625.11,17.29,15.78,272.86,322
4607,153.72039,Balisee_3,2714.7,1218.24,23.98,21.99,527.23,557
4607,153.72039,Balisee_2,1123.75,1594.77,20.05,14.77,296.1,378
4607,153.72039,Balisee_1,1233.04,1256.4,14.26,19.6,279.48,363
4608,153.75375,Balisee_5,1187.32,1003.36,27.46,21.15,580.96,547
4608,153.75375,Balisee_4,1661.72,1625.43,17.25,16.27,280.76,326
4608,153.75375,Balisee_3,2714.91,1218.21,23.63,22.26,526.07,551
4608,153.75375,Balisee_2,1123.72,1594.69,20.48,15.12,309.58,389
4608,153.75375,Balisee_1,1233.52,1256.43,14.21,19.7,279.93,375
4609,153.78712,Balisee_5,1187.44,1003.93,27.5,22.18,609.94,569
4609,153.78712,Balisee_4,1661.55,1625.77,17.31,16.19,280.38,331
4609,153.78712,Balisee_3,2714.84,1218.06,23.51,22.27,523.59,560
4609,153.78712,Balisee_2,1123.51,1594.51,20.51,15.03,308.25,391
4609,153.78712,Balisee_1,1233.87,1256.63,14.05,19.54,274.59,363
4610,153.82049,Balisee_5,1186.86,1003.66,26.98,21.63,583.52,562
4610,153.82049,Balisee_3,2714.44,1218.01,23.2,22.25,516.19,557
4610,153.82049,Balisee_4,1661.36,1626.14,17.44,16.14,281.53,326
4610,153.82049,Balisee_2,1123.3,1594.54,20.88,15.34,320.18,396
4610,153.82049,Balisee_1,1234.03,1256.69,14.09,19.68,277.24,359
4611,153.85385,Balisee_5,1186.88,1003.46,26.65,21.02,559.97,555
4611,153.85385,Balisee_3,2714.28,1218.03,22.84,22.06,503.91,546
4611,153.85385,Balisee_4,1661.2,1626.4,17.38,16.4,284.99,322
4611,153.85385,Balisee_2,1122.9,1594.45,20.76,14.99,311.3,376
4611,153.85385,Balisee_1,1234.07,1256.95,13.76,19.34,266.1,346
4612,153.88722,Balisee_5,1186.75,1003.64,26.34,21.28,560.54,540
4612,153.88722,Balisee_3,2714.22,1217.99,22.77,22.35,509.06,549
4612,153.88722,Balisee_4,1587.12,1635.63,23.7,18.45,437.28,480
4612,153.88722,Balisee_2,1122.82,1594.45,20.79,15.08,313.48,375
4612,153.88722,Balisee_1,1234.15,1256.96,13.72,19.48,267.31,348
4613,153.92059,Balisee_5,1186.76,1003.76,26.4,21.38,564.45,533
4613,153.92059,Balisee_3,2714.19,1217.98,22.65,22.38,506.79,555
4613,153.92059,Balisee_4,1661.0,1626.7,17.32,16.24,281.39,310
4613,153.92059,Balisee_2,1122.67,1594.42,20.71,15.09,312.44,364
4613,153.92059,Balisee_1,1234.21,1257.58,13.62,19.21,261.63,343
4614,153.95395,Balisee_3,2714.13,1217.98,22.71,22.38,508.22,559
4614,153.95395,Balisee_4,1660.9,1626.76,17.41,16.09,280.15,292
4614,153.95395,Balisee_5,1186.72,1003.68,26.39,21.35,563.48,530
4614,153.95395,Balisee_2,1122.35,1594.24,20.39,14.96,304.95,359
4614,153.95395,Balisee_1,1234.6,1257.96,13.76,18.92,260.22,348
4615,153.98732,Balisee_3,2714.07,1217.89,22.62,22.33,505.22,551
4615,153.98732,Balisee_5,1186.54,1003.56,26.31,21.05,553.74,525
4615,153.98732,Balisee_4,1660.83,1627.06,17.33,16.26,281.82,295
4615,153.98732,Balisee_2,1121.99,1593.79,19.99,14.7,293.8,358
4615,153.98732,Balisee_1,1234.93,1258.2,13.96,18.53,258.69,357
4616,154.02069,Balisee_3,2714.13,1217.96,22.61,22.6,511.02,547
4616,154.02069,Balisee_5,1186.41,1003.6,26.3,20.96,551.24,525
4616,154.02069,Balisee_4,1660.77,1627.14,17.2,16.24,279.39,296
4616,154.02069,Balisee_2,1121.91,1593.23,20.18,14.62,295.03,358
4616,154.02069,Balisee_1,1235.33,1258.45,14.23,18.88,268.69,362
4617,154.05405,Balisee_3,2714.07,1218.04,22.68,22.5,510.38,548
4617,154.05405,Balisee_5,1186.66,1003.42,25.92,20.82,539.6,513
4617,154.05405,Balisee_4,1660.79,1627.28,17.09,16.27,278.08,292
4617,154.05405,Balisee_2,1121.62,1592.71,20.05,14.72,295.22,356
4617,154.05405,Balisee_1,1235.78,1258.74,14.34,18.71,268.32,374
4618,154.08742,Balisee_3,2714.08,1218.11,22.53,22.71,511.69,558
4618,154.08742,Balisee_5,1186.47,1003.25,25.67,20.64,529.92,511
4618,154.08742,Balisee_4,1660.82,1627.17,17.03,16.27,277.16,290
4618,154.08742,Balisee_1,1235.95,1259.03,14.27,18.74,267.38,360
4618,154.08742,Balisee_2,1121.54,1592.38,20.34,15.01,305.21,360
4619,154.12079,Balisee_3,2713.95,1218.22,22.45,22.79,511.52,543
4619,154.12079,Balisee_5,1186.28,1003.31,25.62,20.79,532.79,507
4619,154.12079,Balisee_4,1660.54,1627.16,17.25,16.38,282.57,296
4619,154.12079,Balisee_1,1236.21,1258.93,14.25,18.85,268.59,357
4619,154.12079,Balisee_2,1121.21,1591.83,21.01,15.02,315.7,363
4620,154.15415,Balisee_3,2713.8,1218.4,22.33,22.77,508.29,549
4620,154.15415,Balisee_5,1185.86,1003.1,25.48,21.01,535.32,505
4620,154.15415,Balisee_4,1660.47,1627.13,17.04,16.35,278.52,295
4620,154.15415,Balisee_1,1236.18,1259.18,14.24,18.56,264.42,357
4621,154.18752,Balisee_3,2713.82,1218.55,22.51,22.77,512.61,553
4621,154.18752,Balisee_5,1185.85,1003.09,25.36,20.9,530.14,504
4621,154.18752,Balisee_4,1660.42,1627.13,17.05,16.3,277.85,295
4621,154.18752,Balisee_1,1236.26,1259.38,14.16,18.72,265.23,351
4621,154.18752,Balisee_2,1120.86,1590.81,21.15,14.85,314.09,383
4622,154.22089,Balisee_3,2713.76,1218.74,22.37,22.64,506.44,551
4622,154.22089,Balisee_5,1185.76,1003.05,25.47,21.11,537.62,513
4622,154.22089,Balisee_4,1660.39,1627.11,16.85,16.36,275.78,290
4622,154.22089,Balisee_1,1236.8,1259.58,14.26,18.97,270.47,347
4623,154.25425,Balisee_3,2713.78,1218.85,22.26,22.8,507.6,544
4623,154.25425,Balisee_5,1185.67,1003.02,25.69,20.93,537.87,504
4623,154.25425,Balisee_4,1660.52,1627.0,16.77,16.39,274.8,286
4623,154.25425,Balisee_1,1237.04,1259.87,14.23,18.81,267.56,347
4623,154.25425,Balisee_2,1120.96,1590.12,20.79,13.92,289.49,394
4624,154.28762,Balisee_3,2713.62,1218.97,22.5,22.59,508.28,546
4624,154.28762,Balisee_5,1185.7,1002.89,25.55,20.8,531.32,509
4624,154.28762,Balisee_4,1660.49,1626.95,16.55,16.3,269.76,282
4624,154.28762,Balisee_1,1237.26,1260.14,14.39,18.82,270.97,353
4624,154.28762,Balisee_2,1121.08,1589.83,20.9,14.0,292.51,384
4625,154.32099,Balisee_3,2713.54,1219.24,22.55,22.57,509.03,548
4625,154.32099,Balisee_5,1185.7,1002.65,25.51,21.31,543.78,502
4625,154.32099,Balisee_4,1660.59,1626.92,16.58,16.39,271.67,284
4625,154.32099,Balisee_1,1237.56,1260.39,14.06,18.54,260.68,352
4625,154.32099,Balisee_2,1121.05,1589.76,20.77,14.29,296.89,382
4626,154.35435,Balisee_3,2713.48,1219.52,22.66,22.59,512.05,549
4626,154.35435,Balisee_5,1185.76,1002.22,25.33,22.07,559.23,503
4626,154.35435,Balisee_4,1660.47,1627.01,16.43,16.36,268.68,291
4626,154.35435,Balisee_2,1120.98,1589.26,20.7,14.14,292.65,373
4626,154.35435,Balisee_1,1237.68,1260.81,14.22,18.77,266.87,342
4627,154.38772,Balisee_3,2713.22,1219.85,22.85,22.6,516.5,568
4627,154.38772,Balisee_5,1185.58,1002.21,25.17,22.05,554.89,514
4627,154.38772,Balisee_4,1660.23,1627.09,16.73,16.55,276.93,286
4627,154.38772,Balisee_2,1120.71,1589.07,20.62,14.14,291.6,360
4627,154.38772,Balisee_1,1237.74,1261.05,14.23,19.07,271.29,352
4628,154.42109,Balisee_3,2713.16,1220.01,22.94,22.87,524.58,564
4628,154.42109,Balisee_5,1185.49,1002.02,24.66,22.21,547.72,498
4628,154.42109,Balisee_4,1659.93,1627.32,16.83,16.46,277.07,281
4628,154.42109,Balisee_2,1120.69,1589.03,20.67,14.27,294.92,357
4628,154.42109,Balisee_1,1237.81,1261.62,14.27,18.93,270.08,356
4629,154.45445,Balisee_5,1185.67,1001.83,24.83,22.45,557.42,509
4629,154.45445,Balisee_3,2713.25,1220.24,22.86,23.32,533.04,565
4629,154.45445,Balisee_4,1659.7,1627.43,16.77,16.14,270.61,288
4629,154.45445,Balisee_2,1120.69,1588.89,20.58,14.55,299.41,360
4629,154.45445,Balisee_1,1237.9,1261.89,14.25,19.02,270.98,362
4630,154.48782,Balisee_5,1185.61,1001.61,24.48,23.14,566.34,503
4630,154.48782,Balisee_3,2713.37,1220.45,22.75,23.69,538.79,571
4630,154.48782,Balisee_4,1659.54,1627.44,17.05,16.35,278.65,295
4630,154.48782,Balisee_2,1120.65,1588.47,20.4,14.49,295.64,368
4630,154.48782,Balisee_1,1238.08,1262.2,14.12,18.87,266.35,355
4631,154.52119,Balisee_5,1185.54,1001.48,24.39,23.12,563.81,495
4631,154.52119,Balisee_3,2713.4,1220.59,22.53,23.52,529.93,578
4631,154.52119,Balisee_4,1659.45,1627.61,17.21,16.49,283.8,296
4631,154.52119,Balisee_2,1120.71,1588.31,20.3,14.69,298.1,372
4631,154.52119,Balisee_1,1238.09,1262.47,14.0,18.91,264.85,344
4632,154.55455,Balisee_5,1185.6,1001.58,24.19,22.59,546.39,514
4632,154.55455,Balisee_3,2713.57,1220.55,21.96,23.62,518.69,560
4632,154.55455,Balisee_4,1659.47,1627.78,17.16,16.78,287.97,287
4632,154.55455,Balisee_2,1120.67,1588.19,19.95,14.72,293.57,371
4632,154.55455,Balisee_1,1238.19,1262.81,13.87,18.86,261.53,331
4633,154.58792,Balisee_5,1185.43,1001.57,24.28,22.59,548.6,515
4633,154.58792,Balisee_3,2713.38,1220.87,21.93,23.63,518.31,548
4633,154.58792,Balisee_4,1659.28,1627.85,15.97,16.88,269.66,294
4633,154.58792,Balisee_1,1238.22,1263.22,13.95,18.95,264.49,324
4633,154.58792,Balisee_2,1120.54,1588.3,19.93,14.51,289.03,370
4634,154.62129,Balisee_5,1185.43,1001.74,24.43,22.37,546.55,519
4634,154.62129,Balisee_3,2713.64,1220.98,22.03,23.53,518.32,544
4634,154.62129,Balisee_4,1659.28,1628.14,16.06,17.09,274.54,297
4634,154.62129,Balisee_1,1238.37,1263.56,13.9,18.57,258.19,310
4634,154.62129,Balisee_2,1120.45,1588.35,20.18,14.6,294.74,378
4635,154.65465,Balisee_5,1185.43,1002.09,24.29,22.14,537.91,522
4635,154.65465,Balisee_3,2713.28,1221.23,21.91,23.25,509.48,539
4635,154.65465,Balisee_4,1659.25,1628.33,16.04,17.34,278.07,308
4635,154.65465,Balisee_1,1238.44,1263.9,14.24,18.43,262.43,321
4635,154.65465,Balisee_2,1120.41,1588.37,20.22,14.8,299.22,373
4636,154.68802,Balisee_5,1185.34,1002.42,24.27,22.13,537.19,519
4636,154.68802,Balisee_3,2713.01,1221.96,22.12,22.93,507.26,535
4636,154.68802,Balisee_4,1659.01,1628.55,15.78,17.6,277.82,310
4636,154.68802,Balisee_1,1238.46,1264.34,14.11,18.1,255.47,315
4636,154.68802,Balisee_2,1120.27,1588.33,20.46,14.75,301.7,376
4637,154.72139,Balisee_5,1185.56,1002.86,24.17,22.74,549.66,509
4637,154.72139,Balisee_3,2713.02,1222.36,22.03,23.22,511.54,544
4637,154.72139,Balisee_4,1659.13,1628.88,15.73,17.45,274.39,304
4637,154.72139,Balisee_1,1238.92,1264.67,14.51,18.36,266.32,316
4637,154.72139,Balisee_2,1120.27,1588.35,20.69,14.48,299.61,372
4638,154.75475,Balisee_5,1185.8,1002.35,24.29,21.94,532.99,494
4638,154.75475,Balisee_3,2712.91,1222.62,22.24,23.12,514.24,540
4638,154.75475,Balisee_4,1659.18,1629.08,15.94,17.16,273.53,298
4638,154.75475,Balisee_2,1120.25,1588.27,20.52,14.46,296.58,368
4638,154.75475,Balisee_1,1239.01,1264.81,14.66,18.6,272.69,311
4639,154.78812,Balisee_5,1186.15,1002.44,24.28,21.49,521.72,510
4639,154.78812,Balisee_3,2712.84,1222.84,22.35,23.14,517.34,547
4639,154.78812,Balisee_4,1658.95,1629.51,15.86,16.9,267.97,294
4639,154.78812,Balisee_2,1120.35,1588.37,20.52,14.3,293.44,372
4639,154.78812,Balisee_1,1239.32,1264.92,14.68,18.64,273.7,325
4640,154.82149,Balisee_5,1186.18,1003.01,24.29,21.96,533.35,515
4640,154.82149,Balisee_3,2712.65,1223.12,22.75,23.34,531.01,561
4640,154.82149,Balisee_4,1658.67,1630.15,15.8,17.0,268.6,296
4640,154.82149,Balisee_2,1120.11,1588.21,20.64,14.41,297.39,373
4640,154.82149,Balisee_1,1239.25,1265.08,14.97,18.87,282.33,340
4641,154.85485,Balisee_5,1186.37,1003.24,23.88,21.48,512.97,503
4641,154.85485,Balisee_3,2712.68,1223.23,22.68,23.35,529.52,554
4641,154.85485,Balisee_4,1658.43,1630.48,15.62,16.89,263.79,289
4641,154.85485,Balisee_2,1120.12,1588.26,20.56,14.37,295.58,372
4641,154.85485,Balisee_1,1239.49,1265.36,15.14,19.03,288.22,345
4642,154.88822,Balisee_5,1186.54,1003.27,23.54,21.29,501.22,490
4642,154.88822,Balisee_3,2712.95,1223.36,22.2,23.45,520.49,549
4642,154.88822,Balisee_4,1658.58,1630.95,15.55,17.25,268.33,299
4642,154.88822,Balisee_2,1120.28,1588.2,20.55,14.44,296.88,435
4642,154.88822,Balisee_1,1240.01,1265.66,15.02,19.14,287.45,353
4643,154.92159,Balisee_5,1186.48,1003.21,23.31,21.41,499.08,483
4643,154.92159,Balisee_3,2712.97,1223.37,22.19,23.64,524.52,550
4643,154.92159,Balisee_4,1658.53,1631.24,15.7,17.26,270.98,299
4643,154.92159,Balisee_1,1240.06,1265.65,15.21,19.09,290.28,347
4643,154.92159,Balisee_2,1120.01,1588.02,20.17,14.24,287.25,379
4644,154.95495,Balisee_5,1186.66,1003.21,23.06,21.5,495.75,476
4644,154.95495,Balisee_3,2712.99,1223.31,22.24,23.84,530.2,553
4644,154.95495,Balisee_4,1658.45,1631.43,15.79,17.53,276.9,301
4644,154.95495,Balisee_1,1240.28,1265.59,15.29,19.1,292.12,348
4644,154.95495,Balisee_2,1119.99,1587.76,20.21,14.12,285.43,368
4645,154.98832,Balisee_5,1186.71,1003.21,22.89,21.54,492.89,465
4645,154.98832,Balisee_3,2712.96,1223.54,22.27,23.91,532.32,564
4645,154.98832,Balisee_4,1658.36,1631.8,15.77,17.72,279.42,309
4645,154.98832,Balisee_1,1240.46,1265.81,15.35,19.06,292.47,334
4645,154.98832,Balisee_2,1119.83,1587.93,20.01,14.03,280.8,373
4646,155.02169,Balisee_5,1186.64,1003.06,22.44,21.43,480.74,458
4646,155.02169,Balisee_3,2712.96,1223.56,22.33,23.86,532.74,562
4646,155.02169,Balisee_4,1658.3,1632.1,15.7,17.62,276.66,304
4646,155.02169,Balisee_1,1240.4,1266.17,15.14,18.66,282.56,331
4646,155.02169,Balisee_2,1119.78,1587.92,19.93,14.03,279.69,378
4647,155.05506,Balisee_5,1186.86,1003.04,22.37,21.14,472.99,451
4647,155.05506,Balisee_3,2712.98,1223.5,22.24,23.94,532.26,561
4647,155.05506,Balisee_4,1658.22,1632.14,15.48,17.57,271.93,314
4647,155.05506,Balisee_1,1240.63,1266.42,14.58,18.1,263.95,314
4647,155.05506,Balisee_2,1119.94,1587.76,19.93,14.14,281.83,388
4648,155.08842,Balisee_5,1187.02,1002.9,22.43,21.01,471.27,451
4648,155.08842,Balisee_3,2712.92,1223.62,22.32,24.11,538.25,564
4648,155.08842,Balisee_4,1658.29,1632.27,15.51,17.23,267.22,312
4648,155.08842,Balisee_1,1240.74,1266.71,14.42,17.62,253.99,300
4648,155.08842,Balisee_2,1119.92,1587.77,20.14,14.09,283.66,390
4649,155.12179,Balisee_5,1187.19,1002.99,22.68,21.37,484.65,464
4649,155.12179,Balisee_4,1658.43,1632.34,15.84,17.11,271.1,317
4649,155.12179,Balisee_3,2712.95,1223.71,22.21,23.93,531.41,556
4649,155.12179,Balisee_1,1241.07,1266.8,14.28,17.71,252.94,297
4649,155.12179,Balisee_2,1119.82,1587.62,19.74,14.09,278.18,382
4650,155.15516,Balisee_5,1187.27,1003.04,22.71,21.14,480.07,476
4650,155.15516,Balisee_4,1658.93,1632.48,15.61,16.76,261.6,305
4650,155.15516,Balisee_3,2712.92,1224.38,22.23,23.91,531.47,542
4650,155.15516,Balisee_1,1241.26,1267.1,13.96,17.32,241.81,282
4650,155.15516,Balisee_2,1119.96,1587.33,19.95,14.27,284.75,387
4651,155.18852,Balisee_5,1187.35,1003.13,22.92,21.1,483.76,489
4651,155.18852,Balisee_3,2712.71,1224.63,22.61,23.98,542.14,558
4651,155.18852,Balisee_4,1658.97,1632.59,15.72,16.91,265.69,309
4651,155.18852,Balisee_1,1241.53,1267.25,13.91,17.52,243.57,289
4651,155.18852,Balisee_2,1119.96,1587.26,20.07,14.4,289.02,381
4652,155.22189,Balisee_3,2712.68,1224.88,22.69,24.01,544.95,562
4652,155.22189,Balisee_5,1187.65,1003.29,23.32,21.53,501.94,505
4652,155.22189,Balisee_4,1659.08,1632.5,15.79,16.77,264.7,305
4652,155.22189,Balisee_1,1241.73,1267.36,13.92,17.51,243.71,297
4652,155.22189,Balisee_2,1119.99,1587.16,20.07,14.44,289.73,383
4653,155.25526,Balisee_3,2712.78,1224.96,22.51,24.04,541.15,557
4653,155.25526,Balisee_5,1187.83,1003.21,23.43,21.63,506.76,503
4653,155.25526,Balisee_4,1659.38,1632.63,15.61,16.76,261.66,291
4653,155.25526,Balisee_2,1120.2,1586.79,20.07,14.56,292.31,393
4653,155.25526,Balisee_1,1242.11,1267.48,14.25,17.78,253.24,308
4654,155.28862,Balisee_5,1187.92,1003.36,23.3,21.63,503.93,500
4654,155.28862,Balisee_3,2712.67,1225.16,22.71,24.1,547.26,559
4654,155.28862,Balisee_4,1659.37,1632.71,15.83,16.79,265.79,303
4654,155.28862,Balisee_2,1120.14,1586.68,19.91,14.47,288.2,375
4654,155.28862,Balisee_1,1242.32,1267.7,14.14,17.97,254.17,311
4655,155.32199,Balisee_5,1188.07,1003.95,23.32,22.06,514.35,503
4655,155.32199,Balisee_3,2712.59,1225.44,22.85,23.89,546.02,559
4655,155.32199,Balisee_4,1659.4,1632.96,15.9,16.82,267.46,297
4655,155.32199,Balisee_2,1120.14,1586.61,19.89,14.63,290.86,376
4655,155.32199,Balisee_1,1242.7,1267.85,14.34,18.05,258.85,315
4656,155.35536,Balisee_5,1188.17,1003.89,23.3,22.08,514.54,506
4656,155.35536,Balisee_4,1659.21,1633.14,15.59,16.7,260.29,297
4656,155.35536,Balisee_3,2712.43,1225.68,23.17,23.97,555.43,549
4656,155.35536,Balisee_2,1120.03,1586.44,20.0,14.66,293.11,377
4656,155.35536,Balisee_1,1242.86,1267.88,14.38,18.13,260.78,322
4657,155.38872,Balisee_5,1188.39,1003.96,23.09,21.96,507.0,495
4657,155.38872,Balisee_4,1584.9,1625.66,23.92,17.59,420.8,471
4657,155.38872,Balisee_3,2711.55,1225.89,23.13,24.13,557.94,545
4657,155.38872,Balisee_2,1119.81,1586.18,19.98,14.76,294.89,369
4657,155.38872,Balisee_1,1243.17,1268.04,14.59,18.38,268.23,330
4658,155.42209,Balisee_5,1188.62,1004.1,22.91,22.05,505.18,518
4658,155.42209,Balisee_4,1659.28,1633.5,16.19,16.31,263.9,298
4658,155.42209,Balisee_3,2711.46,1226.04,22.93,24.04,551.34,529
4658,155.42209,Balisee_1,1243.4,1268.33,14.87,18.43,273.9,328
4658,155.42209,Balisee_2,1119.88,1586.02,19.79,14.93,295.39,364
4659,155.45546,Balisee_5,1188.94,1004.11,22.78,22.22,506.26,509
4659,155.45546,Balisee_4,1659.22,1633.8,16.1,16.5,265.64,296
4659,155.45546,Balisee_3,2711.54,1226.41,23.11,24.21,559.45,527
4659,155.45546,Balisee_2,1119.88,1585.98,19.96,14.89,297.18,369
4659,155.45546,Balisee_1,1243.64,1268.51,15.31,18.86,288.74,343
4660,155.48882,Balisee_5,1189.02,1004.24,22.74,22.45,510.49,496
4660,155.48882,Balisee_4,1659.18,1634.19,15.84,16.32,258.51,290
4660,155.48882,Balisee_3,2711.54,1226.7,23.1,24.18,558.58,523
4660,155.48882,Balisee_1,1243.66,1268.92,15.35,18.96,290.9,365
4660,155.48882,Balisee_2,1119.8,1585.7,19.47,14.61,284.43,360
4661,155.52219,Balisee_5,1189.18,1004.42,22.66,22.55,510.98,491
4661,155.52219,Balisee_4,1659.08,1634.54,15.78,16.22,255.92,287
4661,155.52219,Balisee_3,2711.51,1227.02,23.06,24.05,554.44,529
4661,155.52219,Balisee_2,1119.73,1585.77,19.38,14.68,284.52,356
4661,155.52219,Balisee_1,1243.8,1269.35,15.61,19.13,298.62,367
4662,155.55556,Balisee_5,1189.32,1004.35,22.87,22.56,515.94,504
4662,155.55556,Balisee_4,1659.13,1634.76,15.62,16.12,251.89,285
4662,155.55556,Balisee_3,2711.53,1227.21,23.08,24.15,557.49,529
4662,155.55556,Balisee_2,1119.61,1585.62,19.16,14.25,273.05,348
4662,155.55556,Balisee_1,1243.93,1269.76,15.87,19.63,311.4,369
4663,155.58892,Balisee_5,1189.63,1004.4,23.03,22.18,510.79,510
4663,155.58892,Balisee_4,1659.13,1635.09,15.8,16.17,255.46,286
4663,155.58892,Balisee_3,2712.6,1227.24,22.84,23.89,545.65,524
4663,155.58892,Balisee_2,1119.51,1585.49,19.13,14.09,269.6,348
4663,155.58892,Balisee_1,1244.22,1270.02,16.45,20.06,330.03,368
4664,155.62229,Balisee_5,1189.58,1004.28,23.2,22.22,515.36,523
4664,155.62229,Balisee_4,1658.9,1635.36,15.65,16.08,251.58,289
4664,155.62229,Balisee_3,2712.59,1227.34,22.85,23.97,547.7,539
4664,155.62229,Balisee_2,1119.4,1585.28,18.95,14.11,267.27,348
4664,155.62229,Balisee_1,1244.37,1270.36,16.73,20.73,346.82,354
4665,155.65566,Balisee_5,1189.44,1004.12,22.96,22.08,506.88,518
4665,155.65566,Balisee_4,1658.88,1635.67,15.3,16.25,248.58,285
4665,155.65566,Balisee_3,2712.58,1227.47,22.89,23.86,545.95,528
4665,155.65566,Balisee_2,1119.42,1585.26,19.22,14.28,274.53,353
4665,155.65566,Balisee_1,1244.53,1270.65,17.07,21.3,363.45,363
4666,155.68902,Balisee_5,1189.68,1004.22,23.27,22.08,513.91,513
4666,155.68902,Balisee_4,1658.6,1636.19,15.47,16.59,256.62,305
4666,155.68902,Balisee_3,2712.6,1227.82,22.85,24.13,551.32,523
4666,155.68902,Balisee_2,1119.08,1585.11,19.51,14.4,280.88,351
4666,155.68902,Balisee_1,1244.41,1273.08,16.82,21.83,367.22,352
4667,155.72239,Balisee_5,1189.75,1004.31,23.41,22.3,521.88,520
4667,155.72239,Balisee_3,2712.69,1228.12,22.68,24.22,549.27,529
4667,155.72239,Balisee_4,1658.83,1636.71,15.8,17.12,270.43,318
4667,155.72239,Balisee_2,1119.18,1585.01,19.59,14.39,281.93,360
4667,155.72239,Balisee_1,1244.61,1273.18,17.21,21.64,372.53,357
4668,155.75576,Balisee_5,1189.86,1004.42,23.77,22.61,537.39,530
4668,155.75576,Balisee_3,2712.66,1228.33,22.75,24.29,552.67,533
4668,155.75576,Balisee_4,1658.81,1637.04,16.07,17.12,275.07,322
4668,155.75576,Balisee_2,1118.97,1584.82,19.57,14.29,279.64,352
4668,155.75576,Balisee_1,1244.5,1273.23,17.01,21.53,366.22,356
4669,155.78912,Balisee_5,1189.86,1004.75,23.59,23.46,553.52,539
