session,frame_idx,time_s,cx,cy,bbox_w,bbox_h,mask_area_px
2025_06_06,3239,134.90212,1159.3,516.3,14.6,11.6,137
2025_06_06,3239,134.90212,498.9,445.9,11.3,10.2,82
2025_06_06,3239,134.90212,962.8,502.7,11.3,10.7,103
2025_06_06,3239,134.90212,1172.6,575.7,11.7,10.9,113
2025_06_06,3239,134.90212,492.1,119.1,12.6,11.3,108
2025_06_06,3239,134.90212,232.1,62.8,12.9,13.4,145
2025_06_06,3239,134.90212,214.5,658.7,7.8,7.4,48
2025_06_06,3240,134.94377,253.5,101.4,14.3,13.5,158
2025_06_06,3240,134.94377,612.5,518.2,11.7,10.6,99
2025_06_06,3240,134.94377,813.5,193.5,12.2,12.5,122
2025_06_06,3240,134.94377,1159.1,516.3,14.6,11.8,139
2025_06_06,3240,134.94377,949.4,715.6,15.1,8.7,92
2025_06_06,3240,134.94377,498.7,445.9,11.1,10.3,79
2025_06_06,3240,134.94377,962.8,502.8,11.5,10.8,103
2025_06_06,3240,134.94377,1172.7,575.9,12.0,10.8,114
2025_06_06,3240,134.94377,492.3,119.2,12.7,11.8,110
2025_06_06,3240,134.94377,232.0,63.1,12.5,12.7,132
2025_06_06,3241,134.98542,253.5,101.2,14.5,13.7,150
2025_06_06,3241,134.98542,949.6,715.8,14.4,8.4,87
2025_06_06,3241,134.98542,813.5,193.3,12.3,12.2,121
2025_06_06,3241,134.98542,612.4,518.3,11.7,10.2,95
2025_06_06,3241,134.98542,1158.9,516.1,14.4,11.6,138
2025_06_06,3241,134.98542,962.7,502.8,11.5,10.8,103
2025_06_06,3241,134.98542,1172.5,575.5,11.8,11.2,116
2025_06_06,3241,134.98542,232.2,63.3,12.7,12.4,130
2025_06_06,3241,134.98542,492.7,119.8,12.3,11.8,113
2025_06_06,3241,134.98542,498.6,446.0,11.4,10.3,78
2025_06_06,3242,135.02707,253.5,100.9,14.4,14.1,155
2025_06_06,3242,135.02707,612.5,518.0,11.9,10.5,99
2025_06_06,3242,135.02707,1158.8,516.2,14.5,11.7,139
2025_06_06,3242,135.02707,949.8,715.8,14.2,8.4,85
2025_06_06,3242,135.02707,813.4,193.0,12.5,12.7,126
2025_06_06,3242,135.02707,232.1,63.7,13.5,12.8,139
2025_06_06,3242,135.02707,1172.7,575.3,11.9,11.3,118
2025_06_06,3242,135.02707,492.7,119.8,12.5,11.7,116
2025_06_06,3242,135.02707,962.8,502.9,11.7,11.2,105
2025_06_06,3242,135.02707,498.4,446.1,11.6,10.2,76
2025_08_08,1005,33.53353,2021.2,430.2,40.8,43.7,1412
2025_08_08,1006,33.5669,2020.0,430.3,42.0,42.8,1502
2025_08_08,1007,33.60027,2018.5,428.3,41.2,43.2,1448
2025_08_08,1007,33.60027,3446.7,287.1,22.7,26.6,607
2025_08_08,1007,33.60027,3254.0,2132.7,22.7,22.2,434
2025_08_08,1007,33.60027,2502.2,506.5,41.9,37.3,1008
2025_08_08,1008,33.63363,3447.4,286.3,22.4,27.0,574
2025_08_08,1008,33.63363,2019.0,425.0,40.0,40.0,1264
2025_08_08,1008,33.63363,2500.0,505.5,42.0,36.4,1001
2025_08_08,1008,33.63363,3253.8,2132.7,23.9,23.7,438
2025_08_08,1009,33.667,2496.8,503.2,40.2,31.8,878
2025_08_08,1011,33.73373,3101.5,1969.4,34.8,38.9,999
2025_08_08,1011,33.73373,2020.2,430.7,35.8,41.5,1211
2025_08_08,1011,33.73373,2497.5,504.6,38.7,30.9,882
2025_08_08,1012,33.7671,3102.1,1967.9,36.5,40.0,991
2025_08_08,1012,33.7671,2020.6,429.8,35.1,43.4,1253
2025_08_08,1012,33.7671,2498.7,503.1,36.5,30.9,810
2025_08_08,1013,33.80047,2498.2,502.3,35.3,32.0,805
2025_08_08,1013,33.80047,3102.8,1970.0,33.8,34.9,925
2025_08_08,1014,33.83383,2499.0,501.7,35.6,32.5,807
2025_08_08,1015,33.8672,2019.7,428.9,42.4,44.9,1408
2025_08_08,1017,33.93393,1850.5,107.7,31.2,31.7,826
2025_08_08,1018,33.9673,2019.5,428.4,41.0,40.3,1215
2025_08_08,1018,33.9673,1851.2,105.0,32.4,33.1,861
2025_08_08,1019,34.00067,1854.9,108.6,42.0,43.2,1036
2025_08_08,1019,34.00067,3101.6,1968.8,36.8,37.5,1055
2025_08_08,1020,34.03403,1852.4,110.2,40.4,43.4,1050
2025_08_08,1020,34.03403,2018.7,426.7,41.2,39.6,1282
2025_08_08,1020,34.03403,3449.1,283.5,22.3,28.8,624
2025_08_08,1020,34.03403,3101.0,1967.4,35.9,34.7,993
2025_08_08,1021,34.0674,1853.7,111.5,41.0,44.5,1150
2025_08_08,1021,34.0674,2018.5,425.6,41.2,39.4,1253
2025_08_08,1021,34.0674,3102.0,1965.1,37.2,34.5,972
2025_08_08,1021,34.0674,3449.5,282.7,23.8,30.3,641
2025_08_08,1022,34.10077,1852.5,109.9,40.1,44.5,1105
2025_08_08,1022,34.10077,3103.1,1964.5,38.1,37.7,1073
2025_08_08,1022,34.10077,2018.3,425.8,39.3,39.7,1234
2025_08_08,1022,34.10077,3450.0,282.5,21.6,27.6,621
2025_08_08,1023,34.13413,1852.9,105.0,43.2,45.3,1174
2025_08_08,1023,34.13413,3112.3,1972.0,39.3,42.3,1151
2025_08_08,1023,34.13413,3454.9,278.3,21.9,25.7,549
2025_08_08,1023,34.13413,2017.2,423.8,39.5,44.4,1330
2025_08_08,1024,34.1675,2016.7,420.8,45.5,47.5,1516
2025_08_08,1024,34.1675,1850.1,98.2,41.3,41.8,1183
2025_08_08,1024,34.1675,3110.7,1973.8,36.9,39.9,1106
2025_08_08,1025,34.20087,2017.1,420.3,44.4,47.7,1467
2025_08_08,1025,34.20087,3108.8,1972.8,40.5,43.4,1206
2025_08_08,1025,34.20087,1853.5,96.0,47.9,42.7,1242
2025_08_08,1026,34.23423,1849.5,92.8,42.2,41.1,1082
2025_08_08,1026,34.23423,3108.0,1970.6,41.1,44.6,1173
2025_08_08,1026,34.23423,2018.7,420.8,45.6,48.2,1456
2025_08_08,1027,34.2676,3112.6,1974.1,41.0,43.9,1241
2025_08_08,1027,34.2676,1847.0,92.5,37.4,35.4,1009
2025_08_08,1028,34.30097,3112.2,1974.8,41.3,41.7,1186
2025_08_08,1029,34.33433,3112.5,1974.0,38.9,40.2,1052
2025_08_08,1030,34.3677,1847.4,92.3,45.2,38.9,1336
2025_08_08,1030,34.3677,3111.1,1973.8,38.9,40.1,1009
2025_08_08,1031,34.40107,3078.4,1950.4,36.3,37.3,986
2025_08_08,1032,34.43443,3065.4,1942.1,33.6,36.7,945
2025_08_08,1032,34.43443,1849.8,119.9,41.9,41.9,1138
2025_08_08,1033,34.4678,3064.1,1942.4,35.8,36.9,928
2025_08_08,1033,34.4678,1849.2,122.5,41.7,41.7,1142
2025_08_08,1033,34.4678,3409.8,296.6,20.7,25.4,536
2025_08_08,1034,34.50117,1847.6,122.9,38.6,40.7,998
2025_08_08,1034,34.50117,3063.1,1941.4,36.3,35.9,904
2025_08_08,1034,34.50117,3410.1,295.9,20.3,25.2,538
2025_08_08,1035,34.53453,1847.2,123.1,36.1,39.2,955
2025_08_08,1035,34.53453,3410.7,295.2,20.2,24.7,504
2025_08_08,1036,34.5679,1848.1,123.9,36.1,38.8,949
2025_08_08,1036,34.5679,3410.2,295.0,20.3,24.5,477
2025_08_08,1037,34.60127,1848.4,121.9,37.2,39.1,890
2025_08_08,1038,34.63463,1848.2,123.2,36.0,35.3,860
2025_08_08,1040,34.70137,3062.8,1941.7,34.8,34.6,938
2025_08_08,1041,34.73473,3062.9,1940.8,33.1,33.8,927
2025_08_08,1042,34.7681,3063.2,1940.5,31.8,32.4,899
2025_08_08,1043,34.80147,3063.8,1940.2,29.9,31.9,898
2025_08_08,1044,34.83483,3063.2,1937.8,32.3,34.7,941
2025_08_08,1044,34.83483,1843.3,123.1,33.3,36.5,1000
2025_08_08,1045,34.8682,3063.5,1937.3,34.9,36.4,927
2025_08_08,1045,34.8682,1843.4,123.6,33.4,34.7,999
2025_08_08,1046,34.90157,3063.7,1937.6,34.5,35.2,963
2025_08_08,1046,34.90157,1843.7,123.9,32.4,36.3,1037
2025_08_08,1046,34.90157,2473.6,512.6,36.8,36.2,1088
2025_08_08,1047,34.93493,3061.5,1935.9,35.6,36.0,957
2025_08_08,1047,34.93493,2474.2,512.4,36.7,35.6,1133
2025_08_08,1048,34.9683,3069.8,1941.4,35.7,35.1,906
2025_08_08,1049,35.00167,2009.9,439.6,39.9,48.1,1455
2025_08_08,1049,35.00167,3421.1,283.3,21.7,26.2,583
2025_08_08,1050,35.03504,2479.0,505.7,39.5,37.3,1170
2025_08_08,1050,35.03504,3422.2,281.3,20.7,24.9,626
2025_08_08,1051,35.0684,3102.9,1970.9,37.3,39.1,1102
2025_08_08,1052,35.10177,3147.9,2004.8,49.9,50.5,1529
2025_08_08,1052,35.10177,2509.2,468.5,46.1,54.8,1818
2025_08_08,1053,35.13514,576.4,2097.2,76.0,74.4,4112
2025_08_08,1054,35.1685,3155.4,2008.4,47.6,54.3,1607
2025_08_08,1054,35.1685,1012.2,1777.2,75.6,70.3,3825
2025_08_08,1055,35.20187,3156.7,2011.8,43.8,47.5,1278
2025_08_08,1056,35.23524,3156.1,2010.7,41.3,44.0,1315
2025_08_08,1057,35.2686,3156.6,2010.5,44.3,47.4,1395
2025_08_08,1058,35.30197,3154.9,2008.2,46.8,48.4,1556
2025_08_08,1064,35.50217,3134.0,1989.4,49.0,48.6,1454
2025_08_08,1065,35.53554,1836.2,54.0,42.8,44.8,1352
2025_08_08,1065,35.53554,3132.6,1990.6,47.1,45.9,1375
2025_08_08,1066,35.5689,3132.1,1991.6,45.7,46.6,1367
2025_08_08,1069,35.669,3251.6,2124.8,27.3,27.4,537
2025_08_08,1069,35.669,3098.9,1962.6,34.4,35.4,927
2025_08_08,1070,35.70237,3059.6,1935.6,33.1,34.7,945
2025_08_08,1070,35.70237,1834.8,92.8,34.6,31.6,857
2025_08_08,1071,35.73574,3059.2,1934.6,33.5,33.3,902
2025_08_08,1072,35.7691,3054.5,1931.1,34.0,33.7,972
2025_08_08,1072,35.7691,1836.5,108.6,34.4,36.0,980
2025_08_08,1073,35.80247,1833.9,108.9,34.3,35.9,878
2025_08_08,1073,35.80247,2752.7,1226.1,28.0,29.1,656
2025_08_08,1074,35.83584,3055.7,1930.1,35.4,35.7,993
2025_08_08,1075,35.8692,1833.7,106.1,33.0,32.0,819
2025_08_08,1075,35.8692,2004.6,435.5,41.4,44.3,1303
2025_08_08,1075,35.8692,3410.6,278.0,20.5,26.8,496
2025_08_08,1076,35.90257,2004.1,435.0,40.6,42.7,1237
2025_08_08,1076,35.90257,3410.6,278.1,20.1,26.1,550
2025_08_08,1082,36.10277,3343.2,1903.6,36.4,36.3,1029
2025_08_08,1083,36.13614,3344.6,1903.0,39.1,40.1,1226
2025_08_08,1085,36.20287,1836.6,107.5,33.4,34.1,970
2025_08_08,1088,36.30297,2458.7,506.6,31.1,25.4,627
2025_08_08,1088,36.30297,3052.9,1927.2,32.6,35.2,947
2025_08_08,1089,36.33634,3053.0,1927.0,31.8,36.0,920
2025_08_08,1089,36.33634,1833.1,103.7,33.3,33.4,945
2025_08_08,1090,36.3697,1833.3,103.8,34.0,34.8,966
2025_08_08,1090,36.3697,3053.6,1927.8,31.3,34.8,891
2025_08_08,1091,36.40307,1833.5,102.0,35.1,34.2,1005
2025_08_08,1091,36.40307,3053.3,1926.4,32.6,36.4,884
2025_08_08,1092,36.43644,1832.5,101.7,34.7,36.7,954
2025_08_08,1092,36.43644,3343.7,1909.1,29.8,28.0,587
2025_08_08,1092,36.43644,3052.8,1925.3,33.1,34.2,846
2025_08_08,1093,36.4698,3052.1,1924.3,33.5,33.7,932
2025_08_08,1093,36.4698,1831.8,101.1,35.4,36.4,999
2025_08_08,1094,36.50317,3051.4,1924.3,35.5,33.2,942
2025_08_08,1095,36.53654,3051.7,1923.9,34.1,33.4,882
2025_08_08,1095,36.53654,3409.8,270.6,20.7,24.6,480
2025_08_08,1096,36.5699,3050.8,1923.9,36.0,34.4,962
2025_08_08,1096,36.5699,3409.6,270.0,21.2,24.7,468
2025_08_08,1097,36.60327,3050.3,1923.4,34.5,34.5,963
2025_08_08,1098,36.63664,3050.1,1922.3,32.2,31.6,900
2025_08_08,1098,36.63664,656.3,1900.5,47.1,41.0,1378
2025_08_08,1099,36.67,3051.1,1923.5,30.5,32.1,932
2025_08_08,1103,36.80347,3348.4,1908.1,31.9,33.1,839
2025_08_08,1104,36.83684,3050.1,1920.4,39.5,38.8,1184
2025_08_08,1105,36.8702,3050.9,1920.0,38.6,34.8,1132
2025_08_08,1106,36.90357,3410.4,268.1,20.1,26.5,533
2025_08_08,1108,36.9703,3410.3,265.9,19.6,23.8,454
2025_08_08,1110,37.03704,1831.0,101.4,35.3,38.8,1169
2025_08_08,1111,37.0704,3049.7,1917.3,39.3,38.1,1037
2025_08_08,1111,37.0704,1832.3,100.4,35.1,38.7,1109
2025_08_08,1112,37.10377,1832.6,99.4,35.1,39.6,990
2025_08_08,1112,37.10377,3049.2,1916.5,37.8,35.1,965
2025_08_08,1113,37.13714,3048.1,1916.4,38.1,36.4,1000
2025_08_08,1113,37.13714,1832.0,99.1,34.1,36.3,881
2025_08_08,1114,37.1705,1831.8,98.6,31.6,33.1,809
2025_08_08,1114,37.1705,3046.2,1917.1,37.0,35.1,988
2025_08_08,1114,37.1705,2001.9,424.8,39.8,43.4,1312
2025_08_08,1115,37.20387,1831.2,98.1,33.1,33.2,811
2025_08_08,1115,37.20387,3046.0,1916.9,35.2,33.1,882
2025_08_08,1116,37.23724,3045.2,1916.5,32.8,33.0,877
2025_08_08,1116,37.23724,1830.9,96.2,33.7,34.4,750
2025_08_08,1116,37.23724,3410.6,266.1,19.9,26.1,535
2025_08_08,1117,37.2706,3043.7,1916.7,36.6,33.8,949
2025_08_08,1117,37.2706,1830.2,95.3,35.7,35.6,726
2025_08_08,1117,37.2706,3410.7,264.7,19.0,24.3,464
2025_08_08,1118,37.30397,3043.9,1916.1,35.3,33.2,967
2025_08_08,1118,37.30397,3410.7,262.7,19.0,24.0,441
2025_08_08,1119,37.33734,3044.0,1915.8,35.5,34.2,993
2025_08_08,1119,37.33734,1830.9,94.2,32.3,32.0,668
2025_08_08,1119,37.33734,3410.7,262.4,18.9,23.4,448
2025_08_08,1120,37.3707,3043.5,1915.1,35.1,34.3,1031
2025_08_08,1120,37.3707,2760.8,1210.4,25.1,26.1,503
2025_08_08,1121,37.40407,3045.4,1915.7,31.5,32.7,977
2025_08_08,1121,37.40407,1831.5,95.3,32.7,32.5,841
2025_08_08,1122,37.43744,3047.6,1916.5,33.3,34.0,944
2025_08_08,1123,37.4708,3046.7,1916.1,27.9,31.8,868
2025_08_08,1124,37.50417,3045.8,1916.8,30.2,36.6,974
2025_08_08,1125,37.53754,1833.5,95.6,37.1,36.2,1068
2025_08_08,1125,37.53754,661.3,1652.7,34.5,31.5,698
2025_08_08,1126,37.5709,3044.6,1913.6,33.0,37.1,1046
2025_08_08,1126,37.5709,359.6,2104.4,45.7,36.5,1117
2025_08_08,1129,37.671,682.2,2141.3,41.8,37.4,1403
2025_08_08,1130,37.70437,682.3,2139.1,43.8,38.3,1489
2025_08_08,1130,37.70437,1833.2,92.0,40.9,37.7,1294
2025_08_08,1133,37.80447,2762.0,1206.6,25.3,29.1,572
2025_08_08,1134,37.83784,3409.5,258.7,21.3,25.3,477
2025_08_08,1138,37.9713,3040.3,1909.9,29.5,29.7,751
2025_08_08,1139,38.00467,3040.4,1909.6,30.8,29.7,772
2025_08_08,1140,38.03804,3039.6,1909.5,29.2,29.0,774
2025_08_08,1140,38.03804,3348.2,1916.3,26.4,28.6,654
2025_08_08,1140,38.03804,2761.9,1208.0,27.4,28.8,562
2025_08_08,1141,38.0714,3039.5,1909.1,31.6,32.5,859
2025_08_08,1142,38.10477,3038.8,1908.1,32.2,34.5,890
2025_08_08,1142,38.10477,2761.5,1206.8,31.0,29.0,675
2025_08_08,1142,38.10477,1828.9,90.6,32.9,30.7,718
2025_08_08,1143,38.13814,3038.2,1907.6,32.0,34.1,892
2025_08_08,1143,38.13814,2761.2,1207.1,29.7,30.8,890
2025_08_08,1144,38.1715,3037.8,1907.0,33.9,36.1,973
2025_08_08,1144,38.1715,2760.9,1206.6,30.2,32.7,755
2025_08_08,1145,38.20487,3037.5,1906.5,34.9,36.8,1035
2025_08_08,1145,38.20487,1828.5,93.3,36.6,36.0,905
2025_08_08,1146,38.23824,3037.2,1906.4,35.1,37.1,1044
2025_08_08,1146,38.23824,1827.5,92.5,38.9,38.9,1083
2025_08_08,1147,38.2716,1825.9,91.0,40.5,38.2,1097
2025_08_08,1147,38.2716,3036.6,1905.3,36.3,37.5,1063
2025_08_08,1148,38.30497,1826.6,89.9,38.4,38.5,963
2025_08_08,1151,38.40507,1998.7,432.5,38.9,43.6,1282
2025_08_08,1154,38.50517,3031.4,1903.1,33.4,37.0,991
2025_08_08,1154,38.50517,3345.9,1919.9,32.8,30.8,755
2025_08_08,1155,38.53854,3343.8,1919.4,35.7,32.2,848
2025_08_08,1155,38.53854,3405.3,254.0,18.7,24.5,440
2025_08_08,1156,38.57191,3343.5,1919.0,31.3,30.6,760
2025_08_08,1158,38.63864,1829.4,85.7,42.3,38.5,920
2025_08_08,1162,38.77211,3031.0,1901.8,30.6,32.1,812
2025_08_08,1163,38.80547,3030.5,1901.0,31.5,33.3,881
2025_08_08,1164,38.83884,3030.2,1901.4,33.2,33.9,882
2025_08_08,1164,38.83884,1827.1,86.4,38.0,37.0,971
2025_08_08,1165,38.87221,3029.8,1900.9,33.5,34.8,970
2025_08_08,1165,38.87221,1827.6,86.8,40.7,39.4,1027
2025_08_08,1166,38.90557,3029.3,1900.2,33.9,34.9,985
2025_08_08,1166,38.90557,1826.0,86.3,37.7,36.5,954
2025_08_08,1167,38.93894,3028.5,1899.5,34.6,35.5,1020
2025_08_08,1167,38.93894,1825.2,85.9,39.9,36.5,960
2025_08_08,1168,38.97231,3027.6,1898.4,36.5,37.2,1052
2025_08_08,1168,38.97231,1824.7,85.0,38.6,35.0,949
2025_08_08,1169,39.00567,3026.6,1897.9,35.5,36.8,1013
2025_08_08,1169,39.00567,3344.8,1921.8,25.2,27.4,590
2025_08_08,1169,39.00567,2761.1,1196.6,25.6,23.6,478
2025_08_08,1170,39.03904,3026.4,1896.9,34.7,35.1,1010
2025_08_08,1170,39.03904,2762.2,1196.4,26.5,23.8,470
2025_08_08,1170,39.03904,3402.4,251.7,17.8,22.6,440
2025_08_08,1170,39.03904,3343.5,1921.2,23.7,26.4,549
2025_08_08,1170,39.03904,1826.2,82.0,32.4,30.6,818
2025_08_08,1171,39.07241,3026.7,1895.7,36.3,36.8,1038
2025_08_08,1171,39.07241,1825.1,84.1,35.1,34.4,821
2025_08_08,1171,39.07241,3401.3,251.7,18.4,24.0,442
2025_08_08,1172,39.10577,3027.4,1897.7,35.0,37.4,1010
2025_08_08,1172,39.10577,3401.3,251.5,18.4,24.2,440
2025_08_08,1173,39.13914,3027.1,1895.3,32.9,33.7,884
2025_08_08,1175,39.20587,2432.1,501.5,30.3,26.1,740
2025_08_08,1176,39.23924,2432.0,501.9,31.4,26.5,784
2025_08_08,1177,39.27261,2431.2,501.4,32.9,27.4,814
2025_08_08,1178,39.30597,2430.6,501.0,33.6,28.5,838
2025_08_08,1178,39.30597,3345.2,1925.1,28.9,29.4,766
2025_08_08,1178,39.30597,1994.7,428.6,37.5,40.5,1176
2025_08_08,1179,39.33934,1994.7,428.6,38.2,45.1,1351
2025_08_08,1179,39.33934,3344.3,1923.9,30.7,30.9,725
2025_08_08,1180,39.37271,3026.8,1895.2,37.3,37.3,1072
2025_08_08,1180,39.37271,2430.2,497.5,33.5,29.4,826
2025_08_08,1181,39.40607,3022.1,1894.2,31.1,34.2,966
2025_08_08,1181,39.40607,2430.0,496.8,32.3,29.1,780
2025_08_08,1182,39.43944,3021.5,1894.4,31.8,34.9,973
2025_08_08,1183,39.47281,3021.1,1894.1,31.8,33.0,939
2025_08_08,1184,39.50617,3020.6,1893.3,30.7,30.7,885
2025_08_08,1185,39.53954,2761.0,1193.8,28.5,28.3,578
2025_08_08,1185,39.53954,2429.0,498.1,30.6,24.7,703
2025_08_08,1185,39.53954,3020.2,1892.4,31.8,31.4,852
2025_08_08,1186,39.57291,3020.2,1892.0,31.4,31.0,814
2025_08_08,1186,39.57291,2429.5,498.9,30.5,25.2,718
2025_08_08,1187,39.60627,2429.4,499.5,31.2,25.4,726
2025_08_08,1187,39.60627,3020.6,1891.8,29.2,31.1,806
2025_08_08,1187,39.60627,2761.5,1194.0,28.1,29.6,584
2025_08_08,1188,39.63964,2762.5,1193.2,27.2,28.3,579
2025_08_08,1188,39.63964,3021.7,1891.6,27.8,29.4,773
2025_08_08,1188,39.63964,2428.9,499.0,31.1,26.5,760
2025_08_08,1189,39.67301,2428.3,499.6,29.1,26.4,749
2025_08_08,1189,39.67301,2762.2,1192.6,26.6,27.6,533
2025_08_08,1189,39.67301,3022.2,1892.0,28.1,28.7,740
2025_08_08,1190,39.70637,3022.7,1891.9,28.0,27.2,728
2025_08_08,1190,39.70637,2762.8,1192.9,25.9,26.2,474
2025_08_08,1190,39.70637,2427.9,499.5,28.6,26.8,718
2025_08_08,1191,39.73974,2762.9,1192.9,25.2,26.0,458
2025_08_08,1191,39.73974,3399.2,243.7,17.7,20.2,469
2025_08_08,1191,39.73974,3022.4,1891.7,26.4,26.0,707
2025_08_08,1192,39.77311,3022.2,1891.0,28.7,27.3,795
2025_08_08,1193,39.80647,2427.8,499.6,29.2,25.5,764
2025_08_08,1193,39.80647,1820.0,75.6,34.1,32.3,780
2025_08_08,1193,39.80647,3022.1,1889.9,28.5,28.6,805
2025_08_08,1193,39.80647,3345.5,1928.5,29.2,29.3,725
2025_08_08,1194,39.83984,3021.4,1889.9,30.5,30.0,859
2025_08_08,1194,39.83984,3345.4,1926.8,31.6,33.8,779
2025_08_08,1194,39.83984,2428.8,499.6,29.5,25.8,769
2025_08_08,1194,39.83984,1820.0,74.8,31.7,30.7,752
2025_08_08,1195,39.87321,3021.1,1889.8,32.2,32.2,961
2025_08_08,1195,39.87321,2428.7,499.0,30.0,25.7,742
2025_08_08,1195,39.87321,594.9,1985.0,39.7,35.3,914
2025_08_08,1195,39.87321,3345.9,1927.2,32.8,33.2,854
2025_08_08,1196,39.90657,3020.2,1889.1,32.6,33.1,1013
2025_08_08,1196,39.90657,2428.4,498.0,30.4,27.5,718
2025_08_08,1196,39.90657,2760.1,1192.0,30.3,29.6,619
2025_08_08,1197,39.93994,3020.1,1889.2,33.4,34.1,1037
2025_08_08,1197,39.93994,3347.5,1923.8,38.2,36.7,1007
2025_08_08,1197,39.93994,2427.5,498.0,30.7,27.4,756
2025_08_08,1197,39.93994,2761.5,1191.2,29.6,29.3,631
2025_08_08,1198,39.97331,3020.0,1889.3,34.8,36.6,1108
2025_08_08,1198,39.97331,3346.2,1923.2,36.3,35.7,975
2025_08_08,1198,39.97331,3399.8,243.4,19.8,22.7,561
2025_08_08,1199,40.00667,3020.0,1888.9,35.9,37.9,1156
2025_08_08,1199,40.00667,3345.9,1923.2,35.3,35.8,935
2025_08_08,1199,40.00667,3398.7,242.7,20.1,23.0,547
2025_08_08,1199,40.00667,2762.6,1189.9,26.9,25.5,551
2025_08_08,1200,40.04004,3019.1,1888.4,35.8,37.6,1157
2025_08_08,1200,40.04004,2761.8,1189.7,26.6,25.3,590
2025_08_08,1201,40.07341,3018.1,1887.1,37.8,39.7,1179
