frame_idx,time_s,jelly_id,x_center,y_center,width,height,bbox_area_px
1110,37.037,769,1047.58,1673.2,20.88,24.33,508.03
1110,37.037,770,2072.46,1851.79,20.72,16.81,348.23
1110,37.037,771,509.42,1633.14,21.49,16.1,346.02
1116,37.2372,764,2161.26,1365.54,22.73,20.13,457.55
1116,37.2372,765,3298.63,1956.85,18.02,17.2,309.95
1116,37.2372,767,171.13,1089.45,18.91,16.35,309.18
1116,37.2372,769,1046.88,1673.48,20.61,24.11,497.07
1116,37.2372,770,2075.89,1850.7,22.58,18.55,418.87
1116,37.2372,771,507.74,1631.82,21.44,16.07,344.53
1122,37.4374,764,2165.91,1364.82,22.81,20.22,461.22
1122,37.4374,765,3302.7,1958.19,18.3,17.52,320.57
1122,37.4374,767,172.17,1089.05,19.46,16.85,327.88
1122,37.4374,769,1047.78,1674.07,20.99,24.64,517.31
1122,37.4374,770,2080.87,1846.59,22.48,18.77,421.93
1122,37.4374,771,508.36,1630.79,21.39,16.06,343.53
1128,37.6376,764,2170.68,1363.39,21.49,19.03,408.95
1128,37.6376,765,3305.82,1958.94,18.62,17.89,333.07
1128,37.6376,767,173.19,1088.35,20.13,17.49,352.09
1128,37.6376,769,1048.19,1674.37,20.62,24.28,500.67
1128,37.6376,770,2084.23,1844.11,20.12,16.87,339.47
1128,37.6376,771,508.82,1629.86,21.02,15.81,332.3
1134,37.8378,764,2173.56,1361.92,21.1,18.59,392.31
1134,37.8378,765,3307.59,1959.01,18.55,17.9,331.93
1134,37.8378,769,1047.74,1673.42,19.28,22.84,440.32
1134,37.8378,770,2085.82,1841.19,18.34,15.33,281.1
1134,37.8378,771,508.06,1628.74,21.81,16.42,358.16
1134,37.8378,775,639.34,1199.28,27.14,22.28,604.65
1140,38.038,764,2175.49,1360.23,21.71,19.13,415.23
1140,38.038,765,3307.83,1958.62,18.84,18.31,345.11
1140,38.038,769,1046.77,1673.13,20.95,25.03,524.49
1140,38.038,770,2090.29,1837.35,18.18,15.19,276.15
1140,38.038,771,506.36,1627.46,21.75,16.41,356.97
1140,38.038,775,639.96,1198.55,28.09,23.06,647.9
1140,38.038,767,173.3,1085.88,20.29,17.69,358.91
1146,38.2382,764,2177.32,1357.99,22.35,19.74,441.2
1146,38.2382,765,3306.75,1958.44,19.17,18.79,360.19
1146,38.2382,769,1045.34,1673.33,19.99,24.07,481.18
1146,38.2382,770,2091.12,1832.98,18.71,15.97,298.7
1146,38.2382,771,504.03,1625.95,22.12,16.78,371.27
1146,38.2382,775,642.12,1198.32,27.3,22.42,612.09
1146,38.2382,767,173.0,1084.41,19.66,17.27,339.55
1152,38.4384,764,2179.78,1356.06,22.87,20.32,464.79
1152,38.4384,765,3307.27,1958.58,19.46,19.29,375.38
1152,38.4384,769,1044.69,1672.42,19.99,24.16,483.12
1152,38.4384,770,2093.18,1829.77,17.86,15.51,276.92
1152,38.4384,771,502.87,1623.82,21.39,16.2,346.59
1152,38.4384,767,173.58,1083.55,19.9,17.56,349.58
1158,38.6386,764,2182.4,1353.75,21.94,19.55,428.81
1158,38.6386,765,3307.92,1958.61,19.39,19.38,375.84
1158,38.6386,770,2095.23,1826.14,17.15,15.09,258.76
1158,38.6386,771,501.96,1621.23,21.96,16.68,366.28
1158,38.6386,767,173.53,1082.48,20.99,18.73,393.08
1158,38.6386,775,648.2,1196.07,27.42,22.53,617.76
1164,38.8388,764,2183.94,1351.02,21.66,19.3,418.1
1164,38.8388,765,3307.74,1958.31,19.09,19.25,367.42
1164,38.8388,770,2096.17,1822.36,16.6,14.73,244.59
1164,38.8388,771,500.01,1618.25,21.54,16.4,353.15
1164,38.8388,767,172.76,1079.53,22.13,20.1,444.79
1164,38.8388,775,650.36,1194.55,27.78,22.91,636.57
1164,38.8388,769,1042.56,1669.78,20.47,24.89,509.58
1170,39.039,764,2185.5,1348.55,21.77,19.42,422.84
1170,39.039,765,3307.1,1958.35,19.49,19.93,388.3
1170,39.039,770,2097.68,1818.02,16.5,14.87,245.36
1170,39.039,771,498.27,1615.37,21.35,16.33,348.75
1170,39.039,767,172.16,1077.4,20.37,18.68,380.49
1170,39.039,769,1041.47,1668.56,20.47,25.19,515.61
1176,39.2392,764,2186.89,1345.85,21.95,19.6,430.13
1176,39.2392,765,3306.27,1957.92,19.45,20.12,391.49
1176,39.2392,770,2098.93,1814.25,16.51,15.1,249.28
1176,39.2392,771,496.96,1612.68,20.99,16.12,338.32
1176,39.2392,767,171.43,1075.73,20.38,18.89,385.01
1176,39.2392,769,1040.21,1667.72,20.83,25.89,539.24
1176,39.2392,775,654.18,1190.88,27.83,22.93,638.12
1182,39.4394,764,2188.65,1343.38,21.76,19.49,424.03
1182,39.4394,765,3305.39,1957.04,19.19,20.11,385.79
1182,39.4394,770,2100.27,1809.97,16.15,14.99,242.01
1182,39.4394,771,495.56,1611.14,21.84,16.96,370.48
1182,39.4394,767,170.99,1074.03,20.02,18.67,373.75
1182,39.4394,775,655.72,1189.58,28.45,23.55,670.0
1188,39.6396,764,2190.03,1340.77,21.48,19.25,413.49
1188,39.6396,765,3303.82,1956.27,18.65,19.79,369.03
1188,39.6396,770,2101.44,1805.65,15.64,14.7,230.02
1188,39.6396,771,494.1,1609.8,23.9,18.88,451.23
1188,39.6396,767,171.0,1072.2,19.72,18.55,365.82
1194,39.8398,764,2191.86,1338.19,21.29,19.09,406.49
1194,39.8398,765,3303.06,1956.03,18.64,20.08,374.23
1194,39.8398,770,2103.37,1802.65,17.56,17.01,298.78
1194,39.8398,771,493.05,1606.6,24.21,19.41,469.87
1194,39.8398,767,171.44,1070.23,19.47,18.49,359.87
1200,40.04,764,2193.86,1336.03,21.45,19.31,414.39
1200,40.04,765,3302.22,1956.38,18.37,20.1,369.23
1200,40.04,770,2105.1,1797.42,17.13,16.95,290.39
1200,40.04,771,491.81,1604.56,22.48,18.1,406.99
1200,40.04,767,172.1,1069.06,19.24,18.5,356.06
1200,40.04,775,662.17,1186.34,27.43,22.61,620.12
1206,40.2402,764,2195.62,1334.28,21.91,19.83,434.32
1206,40.2402,765,3302.07,1957.44,18.03,20.0,360.45
1206,40.2402,770,2106.82,1794.49,15.62,15.58,243.32
1206,40.2402,771,490.81,1602.6,21.13,17.08,360.87
1206,40.2402,767,173.05,1068.41,18.71,18.13,339.24
1212,40.4404,764,2197.59,1332.86,21.77,19.76,430.2
1212,40.4404,765,3302.05,1958.09,17.98,20.19,362.95
1212,40.4404,770,2108.29,1791.54,14.92,14.71,219.48
1212,40.4404,771,490.66,1600.26,21.17,17.16,363.31
1212,40.4404,767,174.0,1067.38,18.81,18.5,347.96
1218,40.6406,764,2200.35,1330.89,21.39,19.41,415.01
1218,40.6406,765,3302.39,1958.63,17.55,20.0,351.01
1218,40.6406,770,2109.61,1788.44,15.17,14.58,221.17
1218,40.6406,771,490.98,1598.22,21.06,17.13,360.83
1218,40.6406,767,175.4,1065.86,19.09,18.98,362.41
1224,40.8408,764,2202.91,1329.38,21.76,19.78,430.39
1224,40.8408,765,3301.97,1959.08,17.41,20.09,349.69
1224,40.8408,770,2114.32,1785.02,15.4,14.72,226.63
1224,40.8408,771,491.04,1596.52,20.65,16.86,348.3
1224,40.8408,767,176.55,1064.56,18.74,18.87,353.7
1230,41.041,764,2205.47,1328.05,22.31,20.29,452.71
1230,41.041,765,3301.34,1960.02,17.39,20.33,353.62
1230,41.041,770,2116.7,1782.0,15.47,14.9,230.43
1230,41.041,771,491.52,1595.52,20.96,17.22,360.92
1230,41.041,767,178.14,1063.78,18.62,19.0,353.63
1236,41.2412,764,2208.54,1326.39,22.02,20.0,440.52
1236,41.2412,765,3301.08,1960.88,16.81,19.92,334.88
1236,41.2412,770,2118.62,1779.61,15.71,15.44,242.65
1236,41.2412,771,492.25,1594.59,21.04,17.42,366.53
1236,41.2412,767,180.08,1063.2,18.51,19.11,353.7
1242,41.4414,764,2210.53,1325.06,22.33,20.31,453.47
1242,41.4414,765,3300.94,1961.74,16.35,19.61,320.55
1242,41.4414,770,2121.13,1777.81,17.4,17.65,307.19
1242,41.4414,771,492.45,1594.07,20.92,17.5,366.22
1242,41.4414,767,181.74,1062.76,17.5,18.17,317.94
1248,41.6416,764,2213.5,1323.59,22.39,20.39,456.63
1248,41.6416,765,3301.16,1963.37,16.22,19.68,319.28
1248,41.6416,770,2123.54,1773.19,16.49,17.09,281.81
1248,41.6416,771,492.66,1593.32,21.07,17.73,373.64
1248,41.6416,767,184.19,1062.25,18.02,18.92,341.06
1254,41.8418,764,2216.14,1322.72,22.81,20.86,475.89
1254,41.8418,765,3301.35,1965.32,16.57,20.35,337.32
1254,41.8418,770,2125.99,1770.84,15.12,15.84,239.55
1254,41.8418,771,492.57,1591.98,21.1,17.88,377.24
1254,41.8418,767,186.07,1062.34,17.59,18.52,325.83
1260,42.042,764,2218.59,1321.87,22.8,20.89,476.31
1260,42.042,765,3301.95,1966.58,17.02,21.31,362.61
1260,42.042,770,2128.25,1769.1,14.39,15.14,217.9
1260,42.042,771,492.87,1590.53,20.9,17.91,374.45
1260,42.042,767,187.66,1062.18,18.08,19.08,344.87
1266,42.2422,764,2221.11,1321.22,22.6,20.75,468.94
1266,42.2422,765,3301.63,1967.02,16.96,21.61,366.35
1266,42.2422,770,2130.39,1766.68,13.98,14.83,207.31
1266,42.2422,771,493.89,1589.27,20.36,17.64,359.2
1266,42.2422,767,189.14,1061.51,17.92,18.82,337.38
1272,42.4424,764,2223.53,1320.53,23.4,21.68,507.39
1272,42.4424,765,3300.84,1968.78,16.56,21.5,356.09
1272,42.4424,770,2132.12,1763.72,14.38,15.11,217.28
1272,42.4424,771,494.48,1588.89,21.01,18.36,385.79
1272,42.4424,767,190.24,1061.32,17.91,18.51,331.54
1278,42.6426,764,2226.01,1318.65,23.18,21.64,501.63
1278,42.6426,765,3299.92,1970.21,15.68,20.54,322.19
1278,42.6426,770,2133.24,1761.58,14.55,14.97,217.91
1278,42.6426,771,495.13,1588.71,21.34,18.85,402.3
1278,42.6426,767,193.1,1060.67,17.92,18.27,327.47
1284,42.8428,764,2228.17,1317.43,23.32,21.91,511.1
1284,42.8428,765,3299.15,1972.44,15.43,20.38,314.41
1284,42.8428,770,2133.88,1759.42,14.67,14.68,215.26
1284,42.8428,771,495.36,1588.84,20.68,18.5,382.68
1284,42.8428,767,194.6,1060.73,17.9,18.16,325.05
1290,43.043,764,2230.42,1317.32,23.61,22.38,528.43
1290,43.043,765,3298.74,1974.8,14.75,19.51,287.67
1290,43.043,770,2138.43,1757.45,15.14,15.03,227.43
1290,43.043,771,495.07,1588.92,20.88,18.89,394.59
1290,43.043,767,195.86,1061.11,17.49,17.67,309.16
1296,43.2432,764,2231.96,1317.83,23.53,22.34,525.62
1296,43.2432,765,3298.69,1977.31,14.83,19.69,291.96
1296,43.2432,770,2140.6,1756.0,15.14,15.07,228.2
1296,43.2432,771,494.22,1589.09,20.69,18.88,390.67
1296,43.2432,767,197.27,1061.73,17.61,17.65,310.76
1302,43.4434,764,2233.95,1317.7,23.59,22.62,533.64
1302,43.4434,765,3298.14,1980.24,14.74,19.57,288.43
1302,43.4434,770,2142.01,1755.44,15.01,15.14,227.2
1302,43.4434,771,493.6,1589.21,20.27,18.62,377.37
1302,43.4434,767,198.42,1062.63,16.58,16.37,271.4
1308,43.6436,764,2235.92,1317.0,23.97,23.28,558.06
1308,43.6436,765,3296.99,1982.85,14.97,19.96,298.84
1308,43.6436,770,2143.23,1754.69,15.86,16.37,259.57
1308,43.6436,771,493.07,1589.26,20.07,18.59,372.94
1308,43.6436,767,199.46,1063.23,16.86,16.44,277.25
1314,43.8438,764,2237.55,1316.58,24.21,23.79,575.98
1314,43.8438,765,3296.01,1984.99,14.62,19.55,285.71
1314,43.8438,770,2144.36,1753.97,16.7,17.75,296.47
1314,43.8438,771,493.15,1589.33,19.97,18.63,372.07
1314,43.8438,767,199.65,1063.9,16.83,16.23,273.14
1320,44.044,764,2239.29,1316.34,24.16,24.01,580.1
1320,44.044,765,3295.37,1986.73,14.38,19.24,276.69
1320,44.044,770,2145.7,1750.19,16.64,18.2,302.86
1320,44.044,771,493.43,1589.64,20.0,18.84,376.69
1320,44.044,767,200.37,1064.26,16.54,15.58,257.69
1326,44.2442,764,2241.5,1315.84,24.08,24.12,580.77
1326,44.2442,765,3295.26,1988.63,14.78,19.79,292.56
1326,44.2442,770,2147.82,1748.34,15.78,17.55,277.04
1326,44.2442,771,493.91,1590.57,20.17,19.2,387.32
1326,44.2442,767,201.38,1064.68,16.19,14.97,242.41
1332,44.4444,764,2243.92,1314.93,23.96,24.29,581.87
1332,44.4444,765,3295.31,1990.67,15.49,21.02,325.67
1332,44.4444,770,2149.47,1747.42,14.77,16.68,246.34
1332,44.4444,771,494.19,1591.77,19.75,18.95,374.28
1332,44.4444,767,202.63,1064.69,16.02,14.5,232.28
1338,44.6446,764,2246.04,1314.36,23.9,24.54,586.46
1338,44.6446,765,3295.4,1994.47,14.99,20.4,305.66
1338,44.6446,770,2151.49,1746.61,13.94,15.91,221.73
1338,44.6446,771,493.99,1592.53,19.11,18.45,352.66
1338,44.6446,767,204.24,1064.8,16.62,14.82,246.35
1344,44.8448,764,2248.46,1313.9,23.97,24.94,597.84
1344,44.8448,765,3295.71,1997.43,14.89,20.32,302.69
1344,44.8448,770,2153.57,1745.26,13.28,15.24,202.31
1344,44.8448,771,493.9,1592.38,19.41,18.91,366.95
1344,44.8448,767,206.01,1065.34,17.2,15.05,258.73
1350,45.045,764,2251.23,1313.05,23.61,24.91,588.21
1350,45.045,765,3296.34,1999.55,14.22,19.33,274.85
1350,45.045,770,2155.17,1743.38,13.32,15.19,202.39
1350,45.045,771,493.77,1592.31,19.53,19.21,375.26
1350,45.045,767,207.26,1065.74,17.47,15.04,262.79
1356,45.2452,764,2253.22,1311.83,23.55,25.19,593.31
1356,45.2452,765,3296.61,2001.04,14.04,19.04,267.29
1356,45.2452,770,2155.94,1741.83,13.22,14.88,196.8
1356,45.2452,771,493.91,1592.29,19.41,19.29,374.43
1356,45.2452,767,207.96,1066.06,17.26,14.65,252.82
1362,45.4454,764,2254.86,1310.67,23.53,25.44,598.59
1362,45.4454,765,3296.3,2002.32,14.51,19.65,285.17
1362,45.4454,770,2157.15,1740.42,13.32,14.43,192.23
1362,45.4454,771,494.3,1592.57,19.25,19.3,371.48
1362,45.4454,767,208.8,1065.75,17.78,14.88,264.55
1368,45.6456,764,2257.38,1309.32,23.34,25.51,595.41
1368,45.6456,765,3295.36,2004.07,14.26,19.33,275.72
1368,45.6456,770,2161.83,1738.4,13.54,14.23,192.75
1368,45.6456,771,494.51,1592.93,18.86,19.05,359.4
1368,45.6456,767,208.78,1065.15,18.12,15.01,272.11
1374,45.8458,764,2259.13,1308.33,22.62,25.06,566.91
1374,45.8458,765,3295.36,2006.44,14.35,19.47,279.43
1374,45.8458,770,2163.97,1736.59,13.11,13.42,175.93
1374,45.8458,771,494.58,1593.7,19.01,19.39,368.67
1374,45.8458,767,209.22,1064.68,18.35,15.07,276.44
1380,46.046,764,2261.35,1307.66,22.14,24.9,551.34
1380,46.046,765,3295.94,2008.94,14.0,18.95,265.41
1380,46.046,770,2165.04,1735.35,13.43,13.62,182.91
1380,46.046,771,494.17,1595.08,18.81,19.39,364.62
1380,46.046,767,209.76,1064.5,18.64,15.22,283.58
1386,46.2462,764,2263.7,1306.88,21.88,24.85,543.75
1386,46.2462,765,3296.81,2011.95,14.39,19.63,282.46
1386,46.2462,770,2166.43,1734.17,13.51,13.78,186.15
1386,46.2462,771,493.43,1595.82,18.93,19.63,371.75
1386,46.2462,767,210.31,1064.32,18.58,15.04,279.48
1392,46.4464,764,2265.57,1306.0,21.49,24.67,530.18
1392,46.4464,765,3297.49,2016.11,15.14,20.95,317.27
1392,46.4464,770,2168.29,1733.56,13.41,13.74,184.21
1392,46.4464,771,492.64,1596.23,18.93,19.77,374.23
1392,46.4464,767,211.01,1064.51,19.3,15.53,299.69
1398,46.6466,764,2267.68,1304.92,21.27,24.71,525.56
1398,46.6466,765,3298.53,2018.9,14.68,20.39,299.39
1398,46.6466,770,2169.79,1733.16,13.4,13.82,185.21
1398,46.6466,771,492.26,1596.97,18.6,19.54,363.4
1398,46.6466,767,211.25,1065.04,19.24,15.39,296.19
1404,46.8468,764,2269.26,1304.08,21.05,24.81,522.28
1404,46.8468,765,3299.68,2020.91,14.16,19.71,279.01
1404,46.8468,770,2171.62,1732.45,13.71,14.22,194.99
1404,46.8468,771,492.29,1597.75,18.85,19.96,376.35
1404,46.8468,767,210.75,1065.92,19.66,15.63,307.22
1410,47.047,764,2271.17,1303.31,20.94,25.1,525.61
1410,47.047,765,3300.43,2022.67,13.93,19.41,270.51
1410,47.047,770,2173.38,1731.87,14.35,15.05,215.97
1410,47.047,771,491.82,1599.51,18.96,20.26,384.2
1410,47.047,767,210.11,1066.17,20.41,16.17,330.06
1416,47.2472,764,2272.77,1302.44,20.71,24.95,516.78
1416,47.2472,765,3301.21,2024.71,14.18,19.79,280.76
1416,47.2472,770,2175.93,1730.84,13.91,14.39,200.21
1416,47.2472,771,491.24,1601.16,19.05,20.52,390.83
1416,47.2472,767,209.32,1066.27,19.46,15.37,299.02
1422,47.4474,764,2274.45,1301.85,20.47,24.99,511.38
1422,47.4474,765,3301.57,2028.38,14.07,19.64,276.21
1422,47.4474,770,2177.42,1730.62,13.73,14.15,194.23
1422,47.4474,771,490.81,1603.31,18.54,20.12,373.15
1422,47.4474,767,208.44,1066.53,19.51,15.3,298.47
1428,47.6476,764,2276.3,1300.66,20.35,25.14,511.6
1428,47.6476,765,3303.33,2032.39,13.95,19.52,272.31
1428,47.6476,770,2179.39,1730.16,14.16,14.69,208.0
1428,47.6476,771,490.14,1604.99,18.56,20.29,376.55
1428,47.6476,767,207.65,1066.38,20.36,15.95,324.72
1434,47.8478,764,2277.97,1299.49,20.41,25.4,518.42
1434,47.8478,765,3304.44,2035.25,13.81,19.41,268.04
1434,47.8478,770,2181.37,1729.4,14.21,14.79,210.15
1434,47.8478,771,489.73,1605.95,18.45,20.32,374.89
1434,47.8478,767,208.65,1066.68,20.7,16.21,335.53
1434,47.8478,787,1081.8,1702.39,25.71,20.89,537.04
1440,48.048,764,2279.67,1298.8,20.12,25.05,503.94
1440,48.048,765,3306.06,2038.33,14.49,20.52,297.46
1440,48.048,770,2183.17,1729.05,14.28,14.96,213.66
1440,48.048,771,489.29,1606.68,18.83,20.94,394.21
1440,48.048,767,209.42,1067.19,20.88,16.39,342.11
1440,48.048,787,1083.24,1702.69,26.29,21.41,562.77
1446,48.2482,764,2281.06,1297.91,19.77,24.56,485.49
1446,48.2482,765,3306.92,2041.46,14.52,20.63,299.54
1446,48.2482,770,2185.54,1727.91,14.31,15.03,215.13
1446,48.2482,771,488.83,1607.06,18.94,21.4,405.46
1446,48.2482,767,209.49,1067.6,20.29,15.94,323.48
1446,48.2482,787,1084.87,1704.88,25.85,21.1,545.57
1452,48.4484,764,2282.6,1296.86,19.84,24.54,486.85
1452,48.4484,765,3307.69,2043.71,14.42,20.32,292.9
1452,48.4484,770,2187.66,1726.41,14.27,15.02,214.22
1452,48.4484,771,489.07,1608.64,19.1,21.8,416.42
1452,48.4484,767,208.87,1068.39,20.93,16.51,345.7
1452,48.4484,787,1086.86,1706.43,24.6,20.07,493.86
1458,48.6486,764,2283.97,1295.74,19.77,24.5,484.3
1458,48.6486,765,3308.03,2045.44,14.43,20.14,290.64
1458,48.6486,770,2189.76,1725.42,13.49,14.27,192.38
1458,48.6486,771,489.35,1610.37,18.08,20.75,375.16
1458,48.6486,767,208.24,1069.16,20.67,16.39,338.68
1458,48.6486,787,1088.88,1707.91,23.96,19.54,468.14
1464,48.8488,764,2285.36,1294.6,19.74,24.39,481.32
1464,48.8488,765,3308.55,2047.37,14.25,19.45,277.18
1464,48.8488,770,2191.98,1723.94,14.15,15.05,212.9
1464,48.8488,771,489.32,1612.33,17.83,20.62,367.58
1464,48.8488,767,207.73,1069.18,20.38,16.19,329.94
1464,48.8488,787,1091.44,1708.78,23.18,18.85,436.99
1470,49.049,764,2287.09,1293.49,19.83,24.47,485.26
1470,49.049,765,3309.55,2050.19,14.85,19.62,291.33
1470,49.049,770,2194.32,1723.2,14.18,15.2,215.53
1470,49.049,771,488.88,1614.41,17.72,20.67,366.37
1470,49.049,767,207.74,1069.0,19.98,15.94,318.53
1470,49.049,787,1093.66,1710.61,22.48,18.16,408.25
1476,49.2492,764,2288.5,1292.69,19.9,24.34,484.44
1476,49.2492,765,3313.66,2053.79,15.18,19.8,300.53
1476,49.2492,770,2196.8,1722.42,14.06,15.04,211.37
1476,49.2492,771,489.0,1615.81,17.62,20.69,364.49
1476,49.2492,767,207.93,1069.04,20.02,16.07,321.63
1476,49.2492,787,1095.22,1711.89,22.42,18.04,404.55
1482,49.4494,764,2290.25,1291.63,19.95,24.17,482.25
1482,49.4494,765,3315.79,2057.09,15.04,19.56,294.23
1482,49.4494,770,2199.18,1721.78,13.89,14.88,206.67
1482,49.4494,771,489.31,1616.63,16.9,19.94,337.05
1482,49.4494,767,208.17,1069.6,20.26,16.4,332.31
1482,49.4494,787,1097.79,1712.5,22.31,17.85,398.19
1488,49.6496,764,2291.61,1290.18,19.91,23.98,477.36
1488,49.6496,765,3317.85,2059.23,14.85,19.44,288.77
1488,49.6496,770,2201.9,1720.65,13.69,14.79,202.51
1488,49.6496,771,489.9,1617.43,16.87,20.02,337.67
1488,49.6496,767,208.86,1070.53,20.09,16.33,328.06
1488,49.6496,787,1100.56,1713.13,22.58,17.95,405.29
1494,49.8498,764,2293.02,1288.09,20.14,24.12,485.84
1494,49.8498,765,3319.79,2061.04,15.07,19.83,298.92
1494,49.8498,770,2203.82,1719.42,13.86,14.8,205.14
1494,49.8498,771,490.44,1618.78,17.01,20.29,345.13
1494,49.8498,767,209.83,1071.02,20.22,16.55,334.47
1494,49.8498,787,1103.23,1714.11,23.69,18.76,444.4
1500,50.05,764,2294.3,1286.82,20.1,23.77,477.87
1500,50.05,765,3321.03,2062.31,15.16,20.03,303.73
1500,50.05,770,2205.3,1717.45,14.37,14.97,215.17
1500,50.05,771,491.2,1620.01,17.02,20.36,346.66
1500,50.05,767,210.1,1071.59,19.64,16.2,318.05
1500,50.05,787,1106.42,1714.88,22.56,17.71,399.47
1506,50.2502,764,2295.76,1285.69,19.85,23.19,460.3
1506,50.2502,765,3322.6,2063.47,15.76,21.1,332.57
1506,50.2502,770,2209.87,1715.35,14.88,15.21,226.26
1506,50.2502,771,492.03,1621.4,17.06,20.51,349.87
1506,50.2502,767,209.72,1071.96,20.47,17.02,348.55
1506,50.2502,787,1109.26,1715.62,22.64,17.63,399.05
1512,50.4504,764,2297.89,1284.27,20.25,23.37,473.23
1512,50.4504,765,3324.34,2065.65,15.53,20.96,325.61
1512,50.4504,770,2212.68,1713.67,14.54,14.88,216.47
1512,50.4504,771,493.31,1622.72,17.04,20.66,351.95
1512,50.4504,767,210.22,1071.24,20.83,17.55,365.52
1512,50.4504,787,1112.44,1715.52,23.64,18.4,434.92
1518,50.6506,764,2299.56,1283.18,20.47,23.49,480.85
1518,50.6506,765,3326.39,2067.78,15.06,20.33,306.21
1518,50.6506,770,2215.11,1712.51,14.35,14.77,212.01
1518,50.6506,771,494.14,1624.76,17.02,20.77,353.39
1518,50.6506,767,210.49,1071.51,20.42,17.4,355.4
1518,50.6506,787,1115.03,1715.92,23.22,17.99,417.71
1524,50.8508,764,2300.76,1281.7,20.79,23.76,493.82
1524,50.8508,765,3328.17,2069.81,14.75,19.95,294.16
1524,50.8508,770,2217.95,1711.62,14.78,15.35,226.82
1524,50.8508,771,494.39,1626.04,16.42,20.15,330.87
1524,50.8508,767,211.2,1071.86,20.65,17.78,367.04
1524,50.8508,787,1118.15,1716.44,23.82,18.42,438.8
1530,51.051,764,2302.05,1280.04,20.72,23.45,485.86
1530,51.051,765,3330.79,2072.59,14.73,19.83,291.93
1530,51.051,770,2220.75,1710.36,14.26,14.87,212.16
1530,51.051,771,495.11,1627.17,16.29,20.14,328.07
1530,51.051,767,212.43,1072.79,21.08,18.45,388.84
1530,51.051,787,1121.01,1717.21,22.83,17.54,400.61
1536,51.2512,764,2303.19,1278.35,20.74,23.3,483.09
1536,51.2512,765,3332.92,2074.37,14.87,20.15,299.56
1536,51.2512,770,2223.41,1708.72,14.52,15.27,221.79
1536,51.2512,771,495.87,1628.23,16.48,20.42,336.63
1536,51.2512,767,213.14,1074.19,20.79,18.38,382.22
1536,51.2512,787,1124.03,1717.15,23.93,18.33,438.67
1542,51.4514,764,2303.93,1276.53,20.63,22.86,471.55
1542,51.4514,765,3334.6,2075.16,15.09,20.61,311.01
1542,51.4514,770,2225.64,1707.62,15.11,16.14,243.81
1542,51.4514,771,496.89,1629.37,16.4,20.39,334.34
1542,51.4514,767,213.16,1075.26,20.71,18.55,384.24
1542,51.4514,787,1126.27,1717.64,24.03,18.37,441.5
1548,51.6516,764,2304.8,1274.9,20.98,22.98,482.07
1548,51.6516,765,3335.97,2075.55,15.41,21.1,325.04
1548,51.6516,770,2227.54,1706.44,16.6,18.06,299.73
1548,51.6516,771,497.69,1631.35,16.37,20.41,334.08
1548,51.6516,767,212.53,1075.77,20.4,18.48,376.87
1548,51.6516,787,1128.95,1717.85,23.69,18.12,429.28
1554,51.8518,764,2305.67,1273.95,20.78,22.57,469.07
1554,51.8518,765,3338.13,2077.89,15.25,20.25,308.77
1554,51.8518,770,2229.12,1702.84,17.15,18.67,320.2
1554,51.8518,771,498.39,1633.53,16.61,20.79,345.37
1554,51.8518,767,212.05,1075.97,20.09,18.43,370.28
1554,51.8518,787,1131.54,1718.65,23.79,18.11,430.72
1560,52.052,764,2306.6,1273.48,20.76,22.25,461.91
1560,52.052,770,2233.79,1701.31,17.25,18.71,322.85
1560,52.052,771,498.82,1635.85,17.14,21.49,368.3
1560,52.052,767,211.72,1076.38,20.1,18.67,375.21
1560,52.052,787,1134.31,1719.93,23.81,18.09,430.71
1566,52.2522,764,2307.88,1273.19,20.8,22.11,459.85
1566,52.2522,770,2236.36,1700.4,16.5,17.97,296.47
1566,52.2522,767,211.62,1077.29,20.3,19.1,387.76
1566,52.2522,787,1136.64,1720.45,23.51,17.79,418.3
1566,52.2522,765,3341.81,2083.82,14.67,19.22,281.91
1572,52.4524,764,2308.59,1272.74,20.73,21.87,453.55
1572,52.4524,770,2238.44,1699.77,15.42,16.99,262.01
1572,52.4524,767,211.82,1078.12,20.92,20.13,421.2
1572,52.4524,787,1139.21,1720.87,23.68,17.95,425.15
1572,52.4524,765,3344.01,2085.86,14.88,19.48,289.82
1572,52.4524,771,499.36,1640.05,16.73,21.03,351.79
1578,52.6526,764,2308.98,1270.84,20.73,21.64,448.44
1578,52.6526,770,2240.79,1699.11,14.22,15.76,224.11
1578,52.6526,767,211.78,1080.68,20.79,20.38,423.78
1578,52.6526,787,1141.46,1721.5,24.15,18.37,443.7
1578,52.6526,765,3345.66,2089.05,15.52,20.37,316.31
1578,52.6526,771,499.9,1641.9,16.66,20.93,348.81
1584,52.8528,764,2308.61,1269.26,20.32,21.02,427.28
1584,52.8528,770,2242.98,1697.99,13.81,15.36,212.1
1584,52.8528,767,211.78,1082.0,19.99,19.82,396.31
1584,52.8528,787,1144.01,1722.02,23.89,18.1,432.48
1584,52.8528,765,3346.79,2090.75,15.1,19.76,298.45
1584,52.8528,771,500.34,1643.93,16.5,20.7,341.56
1590,53.053,764,2308.94,1267.74,20.22,20.64,417.37
1590,53.053,770,2244.79,1696.6,13.82,15.4,212.77
1590,53.053,767,211.68,1084.05,19.41,19.53,379.22
1590,53.053,787,1146.53,1722.41,23.96,18.15,434.88
1590,53.053,765,3347.95,2092.27,14.85,19.2,285.22
