jelly_id,frame_idx,x_center,y_center,width,height,marked,nb_pixels,balisee_id
771,620,872.92,1741.52,18.04,14.87,1,268.29,Balisée #2
770,620,3028.83,963.04,18.97,17.19,0,325.97,
900,620,1809.95,1577.86,16.52,14.06,0,232.37,
902,620,646.34,75.69,19.21,17.31,0,332.52,
878,620,514.8,666.71,15.89,20.79,0,330.41,
767,620,937.64,1093.3,18.33,15.58,1,285.53,Balisée #1
863,620,1361.88,1626.85,22.89,25.32,1,579.52,Balisée #4
764,621,2751.26,1287.59,21.26,24.33,1,517.21,Balisée #3
771,621,875.55,1741.84,17.98,14.62,1,262.93,Balisée #2
770,621,3029.05,962.33,19.93,18.63,0,371.31,
900,621,1809.14,1576.38,16.96,14.22,0,241.17,
902,621,650.65,76.9,18.23,16.42,0,299.24,
878,621,516.0,664.44,16.1,21.2,0,341.34,
767,621,940.22,1094.27,17.98,15.17,1,272.76,Balisée #1
863,621,1361.9,1627.94,22.22,25.02,1,555.89,Balisée #4
764,622,2751.26,1285.66,21.54,24.64,1,530.58,Balisée #3
771,622,878.66,1741.89,17.86,14.37,1,256.68,Balisée #2
770,622,3029.23,958.74,19.22,18.44,0,354.36,
900,622,1808.07,1574.53,17.07,14.13,0,241.18,
902,622,654.29,78.39,17.58,15.97,0,280.76,
878,622,517.55,661.61,16.6,21.95,0,364.45,
767,622,943.17,1094.52,17.28,14.51,1,250.7,Balisée #1
863,622,1362.28,1628.97,21.87,24.94,1,545.44,Balisée #4
764,623,2752.04,1283.47,21.21,24.24,1,514.19,Balisée #3
771,623,882.49,1741.88,18.22,14.52,1,264.55,Balisée #2
770,623,3029.52,956.86,17.79,17.46,0,310.51,
900,623,1807.08,1572.34,17.06,13.88,0,236.7,
902,623,657.71,79.64,17.33,15.79,0,273.59,
878,623,519.71,659.7,16.14,21.36,0,344.77,
767,623,946.64,1094.49,17.46,14.47,1,252.77,Balisée #1
863,623,1362.46,1629.64,21.2,24.44,1,518.03,Balisée #4
764,624,2752.75,1281.61,21.78,24.93,1,542.96,Balisée #3
771,624,886.15,1741.94,18.38,14.43,1,265.33,Balisée #2
770,624,3029.82,955.21,16.68,16.75,0,279.47,
900,624,1806.38,1570.32,17.17,13.83,0,237.47,
902,624,661.29,80.95,17.43,15.94,0,277.89,
878,624,521.95,657.86,15.99,21.2,0,339.03,
767,624,950.01,1094.78,17.68,14.49,1,256.27,Balisée #1
863,624,1362.58,1630.54,20.26,23.68,1,479.67,Balisée #4
764,625,2752.93,1279.94,21.7,24.86,1,539.39,Balisée #3
771,625,890.0,1742.11,18.35,14.25,1,261.47,Balisée #2
770,625,3030.14,953.16,15.79,16.23,0,256.33,
900,625,1805.52,1568.48,17.5,13.98,0,244.61,
902,625,665.09,82.36,16.95,15.5,0,262.66,
878,625,523.76,655.91,16.41,21.86,0,358.86,
767,625,953.17,1094.52,17.33,14.06,1,243.78,Balisée #1
863,625,1363.05,1631.21,21.14,25.07,1,529.97,Balisée #4
764,626,2753.37,1277.78,21.36,24.44,1,521.93,Balisée #3
771,626,893.34,1741.93,18.22,14.03,1,255.57,Balisée #2
770,626,3030.85,951.24,15.11,15.89,0,240.16,
900,626,1804.91,1566.66,17.57,13.85,0,243.31,
902,626,668.76,83.75,17.08,15.56,0,265.72,
878,626,524.94,653.95,16.29,21.52,0,350.59,
767,626,956.66,1094.3,17.62,14.16,1,249.49,Balisée #1
863,626,1363.48,1631.74,20.96,25.28,1,529.93,Balisée #4
764,627,2753.74,1275.04,21.55,24.69,1,532.16,Balisée #3
771,627,897.2,1741.51,18.94,14.56,1,275.81,Balisée #2
770,627,3031.71,948.97,15.06,16.24,0,244.59,
900,627,1804.78,1565.04,18.08,14.17,0,256.07,
902,627,673.64,85.35,17.21,15.48,0,266.33,
878,627,525.8,652.03,16.23,21.04,0,341.58,
767,627,960.73,1094.36,17.79,13.97,1,248.51,Balisée #1
863,627,1364.42,1632.45,20.54,25.05,1,514.52,Balisée #4
764,628,2753.76,1271.79,20.98,24.06,1,504.97,Balisée #3
771,628,900.58,1741.2,18.65,14.28,1,266.31,Balisée #2
770,628,3032.94,946.55,14.48,15.93,0,230.61,
900,628,1804.9,1563.98,19.15,15.05,0,288.15,
902,628,676.37,86.19,16.93,15.26,0,258.33,
878,628,529.26,649.53,17.02,21.77,0,370.61,
767,628,963.68,1094.84,18.02,14.03,1,252.7,Balisée #1
863,628,1365.09,1632.86,20.32,25.04,1,508.67,Balisée #4
764,629,2753.89,1268.74,20.72,23.79,1,492.98,Balisée #3
771,629,903.71,1740.36,19.02,14.46,1,275.01,Balisée #2
770,629,3033.89,944.17,14.19,15.87,0,225.29,
900,629,1804.08,1563.2,20.42,16.21,0,330.95,
902,629,679.32,86.98,16.89,15.23,0,257.2,
878,629,530.82,646.6,17.17,21.77,0,373.81,
767,629,966.84,1094.8,18.0,13.88,1,249.84,Balisée #1
863,629,1365.79,1633.64,20.74,25.83,1,535.68,Balisée #4
764,630,2754.09,1266.17,20.85,23.87,1,497.63,Balisée #3
771,630,906.92,1739.9,19.71,14.98,1,295.22,Balisée #2
770,630,3034.45,941.29,13.96,15.97,0,222.96,
900,630,1803.02,1559.03,22.25,17.98,0,400.08,
902,630,682.63,87.69,16.94,15.25,0,258.31,
878,630,531.68,643.6,17.31,21.91,0,379.32,
767,630,969.56,1094.81,18.08,13.8,1,249.57,Balisée #1
764,631,2754.62,1263.75,20.63,23.66,1,488.15,Balisée #3
771,631,909.86,1739.96,19.67,14.94,1,293.87,Balisée #2
770,631,3035.28,939.35,14.45,16.97,0,245.2,
900,631,1801.88,1556.71,21.39,17.27,0,369.41,
902,631,685.4,88.53,17.23,15.55,0,267.82,
878,631,532.43,641.23,16.73,21.21,0,354.9,
767,631,972.41,1094.62,17.8,13.47,1,239.69,Balisée #1
863,631,1366.8,1635.65,20.63,25.9,1,534.27,Balisée #4
764,632,2755.5,1261.74,20.46,23.48,1,480.39,Balisée #3
771,632,913.23,1740.0,19.8,14.91,1,295.26,Balisée #2
770,632,3036.35,938.04,15.37,18.6,0,285.9,
900,632,1801.31,1555.34,19.96,15.91,0,317.65,
902,632,688.58,89.73,17.03,15.38,0,261.94,
878,632,533.2,638.99,16.29,20.7,0,337.04,
767,632,975.14,1094.43,18.03,13.6,1,245.19,Balisée #1
863,632,1366.79,1636.96,20.22,25.66,1,518.9,Balisée #4
764,633,2755.9,1259.36,19.85,22.7,1,450.7,Balisée #3
771,633,915.96,1739.94,20.06,15.11,1,303.06,Balisée #2
770,633,3037.53,934.45,15.14,18.79,0,284.37,
900,633,1799.27,1554.49,18.79,14.7,0,276.17,
902,633,691.53,91.17,16.67,15.11,0,251.8,
878,633,533.74,636.88,16.85,21.64,0,364.6,
767,633,978.07,1094.61,18.66,13.99,1,260.94,Balisée #1
764,634,2755.96,1257.75,19.13,21.73,1,415.69,Balisée #3
771,634,918.44,1740.31,18.91,14.16,1,267.8,Balisée #2
770,634,3038.86,932.38,13.88,17.46,0,242.37,
900,634,1797.98,1554.1,18.24,14.13,0,257.67,
902,634,694.34,92.57,17.13,15.52,0,265.93,
878,634,533.95,634.9,17.07,22.12,0,377.74,
767,634,980.72,1094.97,18.65,13.93,1,259.72,Balisée #1
863,634,1367.34,1639.17,19.59,24.97,1,489.09,Balisée #4
764,635,2756.33,1256.04,19.46,21.99,1,427.85,Balisée #3
771,635,921.02,1740.28,19.26,14.44,1,278.19,Balisée #2
770,635,3039.7,930.95,13.15,16.65,0,218.87,
900,635,1797.33,1553.76,17.93,13.76,0,246.78,
902,635,697.03,93.55,17.38,15.88,0,276.07,
767,635,982.65,1095.52,18.36,13.55,1,248.73,Balisée #1
863,635,1367.38,1640.92,19.94,25.68,1,511.97,Balisée #4
764,636,2756.59,1254.37,19.32,21.62,1,417.63,Balisée #3
771,636,922.86,1740.29,19.7,14.83,1,292.12,Balisée #2
770,636,3040.93,928.8,12.15,15.5,0,188.28,
900,636,1796.66,1553.55,18.38,14.07,0,258.66,
902,636,698.92,94.53,16.56,15.22,0,252.03,
767,636,985.25,1096.62,18.67,13.87,1,258.99,Balisée #1
878,636,534.59,630.82,16.87,22.02,0,371.52,
764,637,2757.37,1252.35,19.39,21.75,1,421.86,Balisée #3
771,637,925.54,1740.25,19.64,14.78,1,290.16,Balisée #2
770,637,3042.03,926.41,12.36,15.81,0,195.5,
900,637,1796.24,1553.23,18.49,14.08,0,260.37,
902,637,701.31,94.91,17.04,15.65,0,266.68,
767,637,987.99,1097.35,18.67,13.85,1,258.53,Balisée #1
878,637,534.14,628.17,16.55,21.75,0,359.8,
863,637,1369.42,1645.03,19.62,25.16,1,493.73,Balisée #4
764,638,2757.4,1250.6,19.31,21.72,1,419.44,Balisée #3
771,638,927.69,1740.38,19.29,14.48,1,279.28,Balisée #2
770,638,3042.77,924.74,12.48,15.85,0,197.74,
900,638,1794.45,1552.32,18.51,14.03,0,259.81,
902,638,703.82,96.32,17.12,15.76,0,269.75,
767,638,990.43,1097.82,18.76,13.92,1,261.08,Balisée #1
878,638,534.59,625.89,16.3,21.57,0,351.68,
863,638,1369.86,1646.85,19.44,24.8,1,482.18,Balisée #4
764,639,2757.93,1249.31,19.05,21.3,1,405.79,Balisée #3
771,639,930.51,1740.7,19.48,14.61,1,284.63,Balisée #2
770,639,3043.88,921.84,13.66,17.73,0,242.26,
900,639,1792.73,1551.12,18.26,13.74,0,250.92,
902,639,705.92,97.95,17.21,15.65,0,269.33,
767,639,993.08,1098.16,18.52,13.78,1,255.26,Balisée #1
878,639,535.06,624.46,16.58,22.1,0,366.41,
764,640,2758.67,1248.22,18.91,20.98,1,396.69,Balisée #3
771,640,933.17,1741.36,20.09,15.15,1,304.37,Balisée #2
770,640,3045.56,920.37,13.37,17.61,0,235.55,
900,640,1791.49,1550.03,18.23,13.65,0,248.88,
902,640,709.16,99.81,17.26,15.8,0,272.63,
767,640,995.58,1098.51,19.11,14.35,1,274.27,Balisée #1
878,640,535.54,622.23,15.8,21.14,0,334.02,
863,640,1370.56,1650.68,19.59,25.1,1,491.73,Balisée #4
764,641,2759.47,1247.4,19.24,21.26,1,409.14,Balisée #3
771,641,935.17,1741.98,19.95,14.9,1,297.15,Balisée #2
770,641,3047.16,919.41,12.63,16.72,0,211.19,
900,641,1790.71,1549.64,17.79,13.24,0,235.51,
902,641,712.14,101.56,17.04,15.65,0,266.75,
767,641,998.07,1099.12,19.09,14.48,1,276.31,Balisée #1
878,641,535.68,620.14,16.09,21.54,0,346.52,
764,642,2760.08,1246.16,18.77,20.62,1,387.14,Balisée #3
771,642,938.37,1742.47,20.27,15.25,1,309.09,Balisée #2
770,642,3048.83,918.19,12.29,16.27,0,199.95,
900,642,1789.81,1549.65,18.21,13.42,0,244.34,
902,642,714.73,102.96,17.06,15.78,0,269.15,
767,642,1001.2,1099.67,19.68,15.15,1,298.24,Balisée #1
878,642,535.86,618.29,15.88,21.33,0,338.67,
764,643,2760.46,1244.77,18.89,20.74,1,391.67,Balisée #3
771,643,941.48,1742.42,19.41,14.58,1,282.94,Balisée #2
770,643,3050.07,916.32,11.85,15.78,0,186.95,
900,643,1788.8,1549.8,18.25,13.35,0,243.53,
902,643,717.0,104.02,17.31,16.01,0,277.15,
767,643,1003.66,1100.09,20.14,15.85,1,319.13,Balisée #1
878,643,536.21,616.74,15.63,21.01,0,328.34,
764,644,2761.33,1243.94,19.97,21.88,1,436.76,Balisée #3
771,644,943.91,1742.35,19.55,14.67,1,286.75,Balisée #2
770,644,3051.25,914.08,11.88,15.86,0,188.41,
900,644,1788.1,1549.77,18.58,13.52,0,251.26,
902,644,718.45,105.02,17.46,15.95,0,278.54,
767,644,1005.53,1100.62,21.08,16.88,1,355.82,Balisée #1
878,644,536.47,614.52,15.61,20.98,0,327.6,
764,645,2761.81,1242.56,19.48,21.15,1,411.86,Balisée #3
771,645,946.38,1742.09,19.82,14.92,1,295.71,Balisée #2
770,645,3052.08,911.69,11.59,15.48,0,179.33,
900,645,1787.31,1549.59,18.82,13.68,0,257.59,
902,645,722.12,105.96,17.69,16.07,0,284.32,
767,645,1009.06,1100.92,21.71,17.48,1,379.56,Balisée #1
878,645,536.68,611.73,15.86,21.39,0,339.21,
764,646,2762.18,1241.12,19.63,21.12,1,414.63,Balisée #3
771,646,948.39,1742.17,19.74,14.88,1,293.72,Balisée #2
770,646,3052.71,909.79,11.89,15.92,0,189.27,
900,646,1785.67,1549.26,19.18,13.95,0,267.48,
902,646,724.53,108.02,17.31,15.79,0,273.38,
767,646,1011.2,1101.35,22.36,18.37,1,410.81,Balisée #1
878,646,536.71,609.52,15.52,20.95,0,325.23,
764,647,2762.7,1239.33,19.14,20.39,1,390.21,Balisée #3
771,647,951.24,1742.21,20.16,15.16,1,305.67,Balisée #2
770,647,3053.58,907.46,11.7,15.74,0,184.22,
900,647,1784.25,1548.33,18.9,13.66,0,258.13,
902,647,726.79,109.68,17.12,15.74,0,269.42,
767,647,1013.05,1101.69,22.64,19.07,1,431.65,Balisée #1
878,647,537.02,607.36,15.93,21.51,0,342.6,
936,647,1012.21,1105.92,17.84,20.17,1,359.82,Balisée #1
764,648,2762.87,1237.77,19.17,20.36,1,390.45,Balisée #3
771,648,953.82,1742.59,19.61,14.74,1,289.08,Balisée #2
770,648,3054.53,905.62,11.85,16.0,0,189.72,
900,648,1782.53,1547.58,19.02,13.76,0,261.61,
902,648,729.15,111.35,17.0,15.68,0,266.55,
767,648,1014.77,1101.91,22.67,19.55,1,443.1,Balisée #1
878,648,536.8,605.68,15.51,21.0,0,325.66,
936,648,1013.76,1106.24,17.29,19.53,1,337.68,Balisée #1
764,649,2763.36,1236.16,19.33,20.49,1,396.12,Balisée #3
771,649,956.04,1742.74,20.49,15.48,1,317.28,Balisée #2
770,649,3055.51,903.8,11.76,15.9,0,187.02,
900,649,1781.65,1547.06,19.09,13.8,0,263.44,
902,649,731.18,112.68,17.16,15.88,0,272.57,
767,649,1016.63,1102.26,22.93,20.28,1,464.87,Balisée #1
878,649,536.48,603.39,15.57,21.13,0,328.88,
936,649,1015.87,1106.36,17.09,19.28,1,329.5,Balisée #1
764,650,2763.77,1234.96,19.72,20.92,1,412.47,Balisée #3
771,650,957.88,1742.8,20.88,15.83,1,330.65,Balisée #2
770,650,3057.17,901.4,11.95,16.2,0,193.66,
900,650,1780.19,1547.33,19.04,13.73,0,261.49,
902,650,732.92,113.46,17.3,16.07,0,277.98,
767,650,1020.06,1104.23,19.97,17.11,1,341.73,Balisée #1
878,650,535.94,601.21,15.78,21.54,0,340.04,
936,650,1018.11,1106.69,16.57,18.62,1,308.46,Balisée #1
764,651,2764.43,1233.59,19.82,20.86,1,413.36,Balisée #3
771,651,959.4,1742.57,20.35,15.28,1,310.87,Balisée #2
770,651,3058.24,898.52,11.9,16.15,0,192.22,
900,651,1778.65,1547.45,19.18,13.8,0,264.63,
902,651,734.15,113.81,17.02,15.85,0,269.79,
878,651,535.28,598.63,15.53,21.24,0,329.83,
936,651,1019.92,1107.15,15.88,17.71,1,281.11,Balisée #1
764,652,2764.83,1232.52,19.91,20.81,1,414.33,Balisée #3
771,652,961.68,1741.99,20.18,15.07,1,304.0,Balisée #2
770,652,3058.55,895.62,11.71,15.86,0,185.62,
900,652,1777.36,1547.07,19.13,13.58,0,259.71,
902,652,735.76,114.38,17.15,15.98,0,274.01,
878,652,534.58,595.65,15.64,21.41,0,335.01,
936,652,1021.87,1106.76,14.49,15.77,1,228.59,Balisée #1
764,653,2765.32,1230.98,19.94,20.58,1,410.25,Balisée #3
771,653,963.78,1741.65,20.35,15.23,1,309.92,Balisée #2
770,653,3059.47,892.82,11.83,16.1,0,190.57,
900,653,1775.09,1546.56,19.33,13.59,0,262.66,
902,653,737.31,114.81,16.8,15.68,0,263.38,
878,653,533.92,592.58,15.63,21.42,0,334.76,
936,653,1023.02,1106.71,14.1,15.03,1,211.88,Balisée #1
764,654,2765.72,1229.06,20.59,21.1,1,434.39,Balisée #3
771,654,965.98,1741.24,20.31,15.25,1,309.68,Balisée #2
770,654,3060.69,890.58,12.91,17.9,0,231.14,
900,654,1773.85,1545.88,20.29,14.32,0,290.6,
902,654,739.56,115.77,17.07,15.89,0,271.3,
878,654,533.85,589.38,15.61,21.46,0,334.97,
936,654,1024.6,1106.95,14.19,14.81,1,210.21,Balisée #1
764,655,2766.15,1227.15,20.81,21.16,1,440.48,Balisée #3
771,655,967.85,1740.99,20.13,15.09,1,303.8,Balisée #2
770,655,3062.21,886.37,13.01,18.33,0,238.4,
900,655,1772.54,1545.22,20.14,14.23,0,286.65,
902,655,741.18,116.2,17.06,15.82,0,269.86,
878,655,533.51,586.67,15.61,21.49,0,335.48,
936,655,1026.21,1107.05,15.67,16.11,1,252.37,Balisée #1
764,656,2766.65,1225.71,20.7,20.82,1,430.93,Balisée #3
771,656,969.98,1741.03,20.27,15.16,1,307.25,Balisée #2
770,656,3063.52,884.15,12.24,17.27,0,211.27,
900,656,1770.63,1544.86,20.4,14.49,0,295.52,
902,656,741.96,116.53,17.55,16.19,0,284.23,
878,656,532.96,584.16,15.41,21.23,0,327.16,
936,656,1028.17,1107.53,16.19,16.36,1,264.81,Balisée #1
764,657,2767.15,1224.79,21.5,21.47,1,461.74,Balisée #3
771,657,971.82,1741.0,20.45,15.34,1,313.78,Balisée #2
770,657,3064.84,882.62,11.82,16.65,0,196.76,
900,657,1769.43,1544.73,20.03,14.28,0,285.94,
902,657,745.17,117.14,18.9,17.36,0,328.24,
878,657,532.21,581.66,15.39,21.07,0,324.28,
936,657,1030.15,1108.21,16.42,16.31,1,267.76,Balisée #1
764,658,2767.17,1223.22,22.18,22.12,1,490.75,Balisée #3
771,658,973.65,1740.89,20.52,15.42,1,316.35,Balisée #2
770,658,3065.75,880.45,11.43,16.08,0,183.69,
900,658,1768.04,1544.93,19.62,14.03,0,275.12,
902,658,747.1,117.56,19.62,18.22,0,357.53,
878,658,531.43,579.02,15.42,20.77,0,320.34,
936,658,1031.82,1108.96,16.61,16.32,1,271.09,Balisée #1
764,659,2767.15,1222.04,22.31,22.18,1,494.72,Balisée #3
771,659,975.67,1740.51,21.08,15.91,1,335.48,Balisée #2
770,659,3066.44,877.56,11.49,16.03,0,184.21,
900,659,1766.35,1544.86,19.76,14.12,0,278.96,
902,659,748.46,118.08,20.38,19.31,0,393.6,
878,659,531.05,576.76,16.28,21.74,0,353.91,
936,659,1033.96,1110.07,17.24,16.66,1,287.2,Balisée #1
764,660,2767.71,1221.12,22.51,22.29,1,501.79,Balisée #3
771,660,978.33,1739.89,21.02,15.95,1,335.21,Balisée #2
770,660,3067.1,874.8,11.57,15.8,0,182.83,
900,660,1764.77,1544.49,19.88,14.24,0,283.07,
902,660,750.26,121.1,20.15,19.39,0,390.7,
878,660,530.92,573.44,15.94,20.94,0,333.81,
936,660,1036.19,1110.78,17.13,16.23,1,277.99,Balisée #1
764,661,2768.67,1219.91,22.71,22.36,1,507.78,Balisée #3
771,661,981.51,1738.74,20.96,15.96,1,334.63,Balisée #2
770,661,3067.69,871.52,11.9,15.81,0,188.08,
900,661,1763.57,1543.83,19.18,13.75,0,263.68,
902,661,752.84,122.36,19.74,19.24,0,379.66,
878,661,530.91,569.79,16.09,20.88,0,335.95,
936,661,1038.2,1110.89,16.94,15.79,1,267.51,Balisée #1
764,662,2768.72,1218.11,22.3,21.82,1,486.61,Balisée #3
771,662,983.14,1738.42,20.89,15.84,1,331.01,Balisée #2
770,662,3068.02,868.5,12.19,15.74,0,191.9,
900,662,1762.11,1543.21,18.98,13.61,0,258.26,
902,662,755.03,123.27,18.6,18.25,0,339.46,
878,662,530.8,566.77,16.05,20.51,0,329.18,
936,662,1040.33,1111.13,16.8,15.41,1,258.8,Balisée #1
764,663,2768.45,1216.0,22.49,21.81,1,490.43,Balisée #3
771,663,985.86,1737.89,20.91,15.93,1,333.08,Balisée #2
770,663,3068.42,866.66,13.53,17.18,0,232.59,
900,663,1760.84,1542.56,18.99,13.6,0,258.14,
902,663,756.93,123.8,17.64,17.39,0,306.88,
878,663,530.93,564.65,16.63,21.12,0,351.13,
764,664,2768.07,1214.4,22.85,21.91,1,500.74,Balisée #3
771,664,988.18,1737.97,20.75,15.93,1,330.56,Balisée #2
770,664,3068.88,862.56,14.84,18.6,0,276.0,
900,664,1759.43,1542.58,19.32,13.81,0,266.78,
902,664,758.94,124.49,16.45,16.09,0,264.81,
878,664,531.09,562.35,16.57,20.91,0,346.39,
936,664,1044.93,1113.0,17.43,15.74,1,274.34,Balisée #1
764,665,2768.3,1213.26,23.12,21.93,1,507.05,Balisée #3
771,665,990.82,1737.65,21.19,16.41,1,347.69,Balisée #2
770,665,3073.29,860.52,14.8,18.16,0,268.76,
900,665,1758.37,1543.08,19.63,14.07,0,276.26,
902,665,761.56,125.6,16.42,16.04,0,263.47,
878,665,531.07,559.75,17.05,21.45,0,365.7,
764,666,2768.11,1212.97,23.12,21.74,1,502.76,Balisée #3
771,666,993.39,1737.21,21.37,16.71,1,357.1,Balisée #2
770,666,3075.06,859.2,14.01,16.66,0,233.51,
900,666,1757.46,1543.4,19.72,14.2,0,280.03,
902,666,764.09,127.27,16.74,16.39,0,274.5,
878,666,530.82,557.32,17.03,21.22,0,361.41,
936,666,1050.61,1115.62,17.47,15.6,1,272.55,Balisée #1
764,667,2768.95,1212.65,23.23,21.65,1,502.83,Balisée #3
771,667,996.63,1736.23,21.29,16.88,1,359.27,Balisée #2
770,667,3075.82,856.77,14.07,16.36,0,230.16,
900,667,1756.17,1543.47,19.93,14.39,0,286.75,
902,667,765.95,128.81,16.62,15.94,0,264.82,
878,667,531.07,555.08,16.57,20.49,0,339.49,
936,667,1053.18,1116.82,17.92,15.91,1,285.09,Balisée #1
764,668,2769.39,1212.05,23.77,22.0,1,522.74,Balisée #3
771,668,999.91,1735.4,21.45,17.27,1,370.58,Balisée #2
770,668,3076.17,854.94,14.16,16.18,0,229.03,
900,668,1754.8,1543.48,20.09,14.55,0,292.26,
902,668,770.33,131.02,16.67,15.94,0,265.78,
878,668,531.39,553.01,17.24,21.43,0,369.51,
936,668,1056.61,1117.6,18.46,16.09,1,297.0,Balisée #1
764,669,2768.72,1210.63,23.31,21.29,1,496.27,Balisée #3
771,669,1003.18,1734.81,21.58,17.66,1,381.03,Balisée #2
770,669,3076.67,852.88,14.1,15.97,0,225.15,
900,669,1753.66,1543.37,19.88,14.33,0,284.95,
902,669,773.36,133.09,16.43,15.78,0,259.26,
878,669,531.75,550.61,17.45,21.88,0,381.88,
936,669,1059.15,1118.59,18.81,16.36,1,307.75,Balisée #1
764,670,2768.15,1208.99,23.97,21.64,1,518.65,Balisée #3
771,670,1005.73,1734.27,21.71,17.98,1,390.25,Balisée #2
770,670,3076.93,850.5,14.34,16.19,0,232.26,
900,670,1752.36,1542.97,20.1,14.56,0,292.58,
902,670,775.87,134.06,16.8,16.27,0,273.39,
878,670,532.36,548.13,17.14,21.65,0,371.2,
936,670,1061.42,1119.27,18.46,15.98,1,295.0,Balisée #1
942,670,1405.26,1705.28,22.9,20.42,1,467.53,Balisée #4
764,671,2767.61,1207.41,23.82,21.22,1,505.66,Balisée #3
771,671,1009.23,1733.85,22.02,18.37,1,404.66,Balisée #2
770,671,3077.17,848.27,14.07,15.84,0,222.97,
900,671,1751.55,1543.04,20.0,14.52,0,290.52,
902,671,778.47,135.35,16.55,16.06,0,265.84,
878,671,533.16,546.4,16.76,21.35,0,357.69,
936,671,1063.83,1120.26,18.74,16.28,1,305.03,Balisée #1
942,671,1407.06,1706.21,21.86,19.45,1,424.99,Balisée #4
764,672,2767.39,1205.83,23.78,20.94,1,498.02,Balisée #3
771,672,1011.47,1732.85,21.01,17.79,1,373.82,Balisée #2
770,672,3077.5,845.69,13.92,15.72,0,218.81,
900,672,1749.95,1543.03,19.92,14.47,0,288.3,
902,672,780.79,136.96,16.66,16.2,0,269.93,
878,672,533.61,544.15,16.68,21.42,0,357.28,
936,672,1066.47,1121.07,19.64,17.09,1,335.5,Balisée #1
942,672,1409.61,1706.94,21.33,18.9,1,403.01,Balisée #4
764,673,2766.85,1204.29,23.86,20.82,1,496.8,Balisée #3
771,673,1013.54,1731.76,21.04,18.25,1,383.93,Balisée #2
770,673,3077.73,843.67,14.18,16.16,0,229.22,
900,673,1748.64,1543.15,19.77,14.4,0,284.68,
902,673,782.89,138.53,16.65,16.24,0,270.36,
878,673,533.42,541.58,16.73,21.7,0,363.1,
936,673,1068.45,1122.51,18.71,16.32,1,305.22,Balisée #1
942,673,1411.91,1708.6,21.54,18.97,1,408.6,Balisée #4
764,674,2766.63,1203.78,24.27,21.04,1,510.64,Balisée #3
771,674,1016.28,1730.76,21.14,18.78,1,396.99,Balisée #2
770,674,3078.09,842.05,15.5,18.13,0,281.0,
900,674,1747.49,1542.96,19.64,14.35,0,281.87,
902,674,785.13,139.99,17.27,16.95,0,292.69,
878,674,533.41,539.2,16.42,21.46,0,352.38,
936,674,1071.01,1123.25,18.28,16.05,1,293.39,Balisée #1
942,674,1413.8,1709.88,21.0,18.34,1,385.16,Balisée #4
764,675,2766.68,1203.46,24.66,21.19,1,522.5,Balisée #3
771,675,1018.98,1730.14,21.4,19.48,1,416.74,Balisée #2
770,675,3078.47,838.32,15.64,18.72,0,292.63,
900,675,1746.08,1542.87,19.12,13.99,0,267.45,
902,675,787.94,141.91,16.37,16.08,0,263.17,
878,675,533.72,536.61,16.07,21.06,0,338.41,
936,675,1073.66,1123.86,18.79,16.66,1,313.13,Balisée #1
942,675,1416.31,1711.07,20.74,17.95,1,372.23,Balisée #4
764,676,2766.7,1203.13,24.23,20.61,1,499.26,Balisée #3
771,676,1021.58,1729.61,21.71,20.37,1,442.1,Balisée #2
770,676,3078.6,835.96,14.11,17.05,0,240.6,
900,676,1744.25,1542.97,19.58,14.35,0,281.07,
902,676,790.87,143.98,16.61,16.41,0,272.72,
878,676,533.84,534.05,16.18,21.44,0,346.78,
936,676,1075.6,1124.68,19.02,17.15,1,326.17,Balisée #1
942,676,1418.24,1711.65,22.08,18.97,1,418.8,Balisée #4
945,676,1174.05,979.37,19.64,16.59,1,325.77,Balisée #5
764,677,2766.64,1202.28,24.06,20.26,1,487.41,Balisée #3
771,677,1024.07,1728.48,19.69,18.71,1,368.32,Balisée #2
770,677,3079.04,833.89,13.47,16.39,0,220.86,
900,677,1742.84,1543.29,19.29,14.15,0,272.86,
902,677,793.35,145.31,16.2,16.04,0,259.73,
878,677,533.84,531.29,16.03,21.32,0,341.79,
936,677,1077.52,1125.3,19.79,17.99,1,355.94,Balisée #1
942,677,1420.08,1713.03,21.87,18.63,1,407.44,Balisée #4
945,677,1173.41,980.16,20.64,17.48,1,360.75,Balisée #5
764,678,2766.45,1200.92,23.72,19.75,1,468.44,Balisée #3
771,678,1025.92,1727.51,19.48,18.85,1,367.33,Balisée #2
770,678,3079.83,831.25,13.23,16.15,0,213.81,
900,678,1741.71,1543.53,19.24,14.15,0,272.41,
902,678,795.5,146.44,16.29,16.18,0,263.63,
878,678,534.44,528.88,16.22,21.91,0,355.49,
936,678,1078.71,1125.89,20.85,19.07,1,397.5,Balisée #1
942,678,1422.75,1713.68,20.88,17.56,1,366.74,Balisée #4
945,678,1173.03,980.47,20.22,17.17,1,347.01,Balisée #5
764,679,2765.57,1199.48,23.51,19.26,1,452.84,Balisée #3
771,679,1027.83,1726.56,18.93,18.67,1,353.42,Balisée #2
770,679,3080.96,828.83,13.01,15.95,0,207.5,
900,679,1740.89,1543.81,18.98,13.94,0,264.67,
902,679,797.57,147.48,16.49,16.38,0,270.09,
878,679,535.3,526.61,16.13,21.92,0,353.62,
936,679,1082.51,1126.43,21.51,20.13,1,432.87,Balisée #1
942,679,1425.4,1714.8,21.53,17.94,1,386.26,Balisée #4
